source,#,bodyAR,bodyDV,takhrij
مسند أحمد,7366,حَدَّثَنَا سُفْيَانُ، عَنِ الزُّهْرِيِّ، عَنْ أَبِي سَلَمَةَ (إِنْ شَاءَ اللهُ) عَنْ أَبِي هُرَيْرَةَ، عَنِ النَّبِيِّ ﷺ: عَلَيْكُمْ بِهَذِهِ الْحَبَّةِ السَّوْدَاءِ؛ فَإِنَّ فِيهَا شِفَاءً مِنْ كُلِّ دَاءٍ، إِلَّا السَّامَ. قَالَ سُفْيَانُ: السَّامُ: الْمَوْتُ، وَهِيَ الشُّونِيزُ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ ޙަދީޘް ކުރައްވަނިކޮށް ތިމަން އަޑުއެހީމެވެ: ”ތިޔަބައިމީހުންގެ މައްޗަށް އޮތީ މި ކަޅުދިރި ބޭނުން ކުރުމެވެ. އެހެނީ ހަމަކަށަވަރުން އޭގައި ސާއްމު ފިޔަވާ ކޮންމެ ބައްޔަކަށް ޝިފާވެއެވެ.“ ސުފްޔާނު ވިދާޅުވިއެވެ: ސާއްމަކީ މަރެވެ. އަދި (ކަޅުދިރިއަކީ) ޝޫނީޒޭ ކިޔުނު އެއްޗެވެ.,
مسند أحمد,7632,حَدَّثَنَا يَزِيدُ، وَيَعْلَى قَالَا: حَدَّثَنَا مُحَمَّدُ بْنُ عَمْرٍو، عَنْ أَبِي سَلَمَةَ، عَنْ أَبِي هُرَيْرَةَ أَنَّ رَسُولَ اللهِ ﷺ قَالَ: فِي هَذِهِ الْحَبَّةِ السَّوْدَاءِ شِفَاءٌ مِنْ كُلِّ دَاءٍ إِلَّا السَّامَ. قَالُوا: يَا رَسُولَ اللهِ، وَمَا السَّامُ؟ قَالَ: الْمَوْتُ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރައްވަނިކޮށް ތިމަން އަޑުއެހީމެވެ: ”މި ކަޅުދިރީގައި ސާއްމު ފިޔަވާ ކޮންމެ ބައްޔަކަށް ޝިފާވެއެވެ.“ މީސްތަކުން ދެންނެވިއެވެ: އޭ ﷲ ގެ ރަސޫލާއެވެ. ސާއްމަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”މަރެވެ.“,
مسند أحمد,7712,حَدَّثَنَا عَبْدُ الرَّزَّاقِ، أَخْبَرَنَا مَعْمَرٌ، عَنِ الزُّهْرِيِّ: أَخْبَرَنِي أَبُو سَلَمَةَ، عَنْ أَبِي هُرَيْرَةَ قَالَ: سَمِعْتُ رَسُولَ اللهِ ﷺ يَقُولُ لِلشُّونِيزِ: عَلَيْكُمْ بِهَذِهِ الْحَبَّةِ السَّوْدَاءِ فَإِنَّ فِيهَا شِفَاءً مِنْ كُلِّ شَيْءٍ إِلَّا السَّامَ، يُرِيدُ الْمَوْتَ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ކަޅުދިރިއާ ބެހޭ ގޮތުން ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރައްވަނިކޮށް ތިމަން އަޑުއެހީމެވެ: ”ތިޔަބައިމީހުންގެ މައްޗަށް އޮތީ މި ކަޅުދިރި ބޭނުން ކުރުމެވެ. އެހެނީ ހަމަކަށަވަރުން އޭގައި ސާއްމު ފިޔަވާ ކޮންމެ ބައްޔަކަށް ޝިފާވެއެވެ.“ ސާއްމު އެ މާނަ ކުރައްވަނީ މަރަށެވެ.,
مسند أحمد,8590,حَدَّثَنَا عَفَّانُ، [قَالَ: حَدَّثَنَا] يَزِيدُ بْنُ زُرَيْعٍ، حَدَّثَنَا مَعْمَرٌ، عَنِ الزُّهْرِيِّ، عَنْ أَبِي سَلَمَةَ، عَنْ أَبِي هُرَيْرَةَ، قَالَ: قَالَ رَسُولُ اللهِ ﷺ: عَلَيْكُمْ بِهَذِهِ الْحَبَّةِ السَّوْدَاءِ، فَإِنَّ فِيهَا شِفَاءً مِنْ كُلِّ شَيْءٍ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިޔަބައިމީހުންގެ މައްޗަށް އޮތީ މި ކަޅުދިރި ބޭނުން ކުރުމެވެ. އެހެނީ ހަމަކަށަވަރުން އޭގައި ކޮންމެ ކަމަކަށް ޝިފާވެއެވެ.“,
مسند أحمد,8801,حَدَّثَنَا يَحْيَى، أَخْبَرَنَا ابْنُ لَهِيعَةَ، عَنْ أَبِي يُونُسَ، عَنْ أَبِي هُرَيْرَةَ، قَالَ: سَمِعْتُ النَّبِيَّ ﷺ يَقُولُ: أَهْلُ الْجَنَّةِ رَشْحُهُمُ الْمِسْكُ، وَوُقُودُهُمُ الْأَلُوَّةُ، قَالَ: قُلْتُ لِابْنِ لَهِيعَةَ: يَا أَبَا عَبْدِ الرَّحْمَنِ، مَا الْأَلُوَّةُ؟ قَالَ: الْعُودُ الْهِنْدِيُّ الْجَيِّدُ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ ޙަދީޘް ކުރައްވަނިކޮށް ތިމަން އަޑުއެހީމެވެ: ”ސުވަރުގޭގެ އަހުލުވެރިންގެ ދަލަކީ ގޮމަކަސްތޫރިއެވެ. އަދި އެބައިމީހުންގެ ދަރަކީ އަލުއްވަތެވެ.“ (ޙަދީޘްގެ ރާވީއެއް ކަމަށްވާ) ޔަޙްޔާ ވިދާޅުވިއެވެ: އިބްނު ލަހީޢާ ގާތު ތިމަން ދެންނެވީމެވެ: އޭ އަބޫ ޢަބްދުއްރަޙްމާނެވެ. އަލުއްވަތަކީ ކޮބައިތޯއެވެ؟ އެކަލޭގެފާނު ދެންނެވިއެވެ: އެއީ މޮޅު އިންޑިޔާ ގުސްޠެވެ.,
مسند أحمد,9132,حَدَّثَنَا عَفَّانُ، حَدَّثَنَا عَبْدُ الرَّحْمَنِ بْنُ إِبْرَاهِيمَ الْقَاصُّ، قَالَ: حَدَّثَنَا الْعَلَاءُ بْنُ عَبْدِ الرَّحْمَنِ، عَنْ أَبِيهِ، عَنْ أَبِي هُرَيْرَةَ، عَنْ رَسُولِ اللهِ ﷺ قَالَ: مَا مِنْ دَاءٍ إِلَّا فِي الْحَبَّةِ السَّوْدَاءِ مِنْهُ شِفَاءٌ إِلَّا السَّامَ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ކަޅުދިރީގައި އެ ބައްޔަކަށް ޝިފާ ނުވާ އެއްވެސް ބައްޔެއް ނުވެއެވެ. އެއީ މަރު ފިޔަވައެވެ.“,
مسند أحمد,9290,مَن أتى حائضًا، أو امرأةً في دُبُرِها، أو كاهنًا فصدَّقَه، فقد برِئَ ممَّا أُنزِلَ على محمدٍ.,ޙައިޟުވެރި އަންހެނާއާއި ޖިމާޢުވާ މީހާ ނުވަތަ އަންހެނާގެ ފުރަގަސްފަރާތަށް ޖިމާޢުވާމީހާ ނުވަތަ ކާހިނެއްގެ ގާތަށްގޮސް އޭނާބުނާ އެއްޗެއް ތެދުކޮށްފިމީހާ ހަމަކަށްވަރުން މުޙައްމަދު صلى الله عليه و سلم ގެ މައްޗަށް ބާވައިލެއްވުނު އެއްޗެއްސަށް ކާފަރުވެއްޖެއެވެ.,
مسند أحمد,9553,[وَبِإِسْنَادِهِ]، [عَنِ النَّبِيِّ] ﷺ قَالَ: الْحَبَّةُ السَّوْدَاءُ شِفَاءٌ مِنْ كُلِّ دَاءٍ إِلَّا السَّامَ. وَالسَّامُ الْمَوْتُ.,ކުރީގެ ޙަދީޘާ އެއްގޮތަކަށް ރިވާވެފައިވެއެވެ. ”ކަޅުދިރިއަކީ ސާއްމު ފިޔަވައި ކޮންމެ ބައްޔަކަށް ޝިފާއެކެވެ.“ އަދި ސާއްމަކީ މަރެވެ.,
مسند أحمد,9625,حَدَّثَنَا يَحْيَى [وَهُوَ] ابْنُ سَعِيدٍ، [قَالَ] حَدَّثَنَا مُحَمَّدُ بْنُ عَمْرٍو، [قَالَ حَدَّثَنَا] أَبُو سَلَمَةَ، عَنْ أَبِي هُرَيْرَةَ، قَالَ: قَالَ رَسُولُ اللهِ ﷺ: عَلَيْكُمْ بِهَذِهِ الْحَبَّةِ السَّوْدَاءِ فَإِنَّ فِيهَا شِفَاءً مِنْ كُلِّ دَاءٍ إِلَّا السَّامَ، قِيلَ: يَا رَسُولَ اللهِ، وَمَا السَّامُ؟ قَالَ: الْمَوْتُ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިޔަބައިމީހުންގެ މައްޗަށް އޮތީ މި ކަޅުދިރި ބޭނުން ކުރުމެވެ. އެހެނީ ހަމަކަށަވަރުން އޭގައި ސާއްމު ފިޔަވާ ކޮންމެ ބައްޔަކަށް ޝިފާވެއެވެ.“ ނަބިއްޔާއަށް ދެންނެވުނެވެ: އޭ ﷲ ގެ ރަސޫލާއެވެ. ސާއްމަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”މަރެވެ.“,
مسند أحمد,9626,حَدَّثَنَا يَزِيدُ بْنُ هَارُونَ، وَيَعْلَى، قَالَا: حَدَّثَنَا مُحَمَّدُ بْنُ عَمْرٍو مِثْلَهُ فِي الْحَبَّةِ السَّوْدَاءِ.,ކުރީގެ ޙަދީޘާ އެއްގޮތަކަށް ކަޅުދިރިއާ ބެހޭ ގޮތުން ރިވާވެފައިވެއެވެ.,
مسند أحمد,9685,كَم من صائمٍ ليسَ لهُ من صيامِهِ إلَّا الظَّمَأُ، وَكَم من قائمٍ ليسَ لهُ من قيامِهِ إلَّا السَّهرُ,ރޯދަ ހިފާ މީހުންކުރެ އެމީހުންގެ ރޯދައިން ކަރުހިއްކުން ފިޔަވާ އެހެން އެއްޗެއް ނުލިބޭ ކިތައް މީހުން ވޭހެއްޔެވެ؟ އަދި ދަމުނަމާދަށް ކޮޅަށް ތިބޭ މީހުންކުރެ އެމީހުންގެ ކޮޅަށްތިބުމުން ނިދިނަގާލުން ފިޔަވާ އިތުރު އެއްޗެއް ނުލިބޭ ކިހާ މިހުންނެއް ވޭހެއްޔެވެ؟,
مسند أحمد,10132,حَدَّثَنَا مُحَمَّدُ بْنُ جَعْفَرٍ، قَالَ: حَدَّثَنَا شُعْبَةُ، عَنْ قَتَادَةَ، قَالَ: سَمِعْتُ هِلَالًا الْمُزَنِيَّ أَوِ الْمَازِنِيَّ يُحَدِّثُ عَنْ أَبِي هُرَيْرَةَ: عَنِ النَّبِيِّ ﷺ أَنَّهُ قَالَ: هَذِهِ الْحَبَّةُ السَّوْدَاءُ دَوَاءٌ قَالَ شُعْبَةُ أَوْ قَالَ: شِفَاءٌ مِنْ كُلِّ شَيْءٍ إِلَّا السَّامَ. قَالَ قَتَادَةُ: وَالسَّامُ الْمَوْتُ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”މި ކަޅުދިރއަކީ ސާއްމު ފިޔަވާ ކޮންމެ ކަމަކަށްވާ ޝިފާއެކެވެ.“ ގަތާދާ ވިދާޅުވިއެވެ: ސާއްމަކީ މަރެވެ.,
مسند أحمد,10133,حَدَّثَنَا حَجَّاجٌ، قَالَ: سَمِعْتُ شُعْبَةَ يُحَدِّثُ عَنْ قَتَادَةَ، عَنْ هِلَالِ بْنِ يَزِيدَ أَنَّهُ سَمِعَ أَبَا هُرَيْرَةَ [يَقُولُ] عَنِ النَّبِيِّ ﷺ: إِنَّ هَذِهِ الْحَبَّةَ السَّوْدَاءَ شِفَاءٌ مِنْ كُلِّ دَاءٍ إِلَّا السَّامَ. قَالَ شُعْبَةُ: فَقُلْتُ لِقَتَادَةَ مَا السَّامُ؟ قَالَ: الْمَوْتُ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ހަމަކަށަވަރުން މި ކަޅުދިރއަކީ ސާއްމު ފިޔަވާ ކޮންމެ ބައްޔަކަށްވާ ޝިފާއެކެވެ.“ ޝުޢުބާ ވިދާޅުވިއެވެ: ތިމަންނަ ގަތާދާ ގާތު ދެންނެވީމެވެ: ސާއްމަކީ ކޮބައިތޯއެވެ؟ ގަތާދާ ދެންނެވިއެވެ: މަރެވެ.,
مسند أحمد,10135,حَدَّثَنَا حُسَيْنٌ، قَالَ: حَدَّثَنَا شُعْبَةُ، قَالَ: أَنْبَأَنِي قَتَادَةُ، قَالَ: سَمِعْتُ هِلَالَ بْنَ يَزِيدَ مِنْ بَنِي مَازِنِ بْنِ شَيْبَانَ قَالَ: سَمِعْتُ أَبَا هُرَيْرَةَ يَقُولُ: عَنِ النَّبِيِّ ﷺ: إِنَّ هَذِهِ الْحَبَّةَ السَّوْدَاءَ شِفَاءٌ مِنْ كُلِّ شَيْءٍ لَيْسَ السَّامَ. وَقَالَ قَتَادَةُ: السَّامُ الْمَوْتُ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ހަމަކަށަވަރުން މި ކަޅުދިރއަކީ ސާއްމު ފިޔަވާ ކޮންމެ ކަމަކަށްވާ ޝިފާއެކެވެ.“ ގަތާދާ ވިދާޅުވިއެވެ: ސާއްމަކީ މަރެވެ.,
مسند أحمد,10371,حَدَّثَنَا عَبْدُ الرَّحْمَنِ، عَنْ زُهَيْرٍ، عَنِ الْعَلَاءِ، عَنْ أَبِيهِ، عَنْ أَبِي هُرَيْرَةَ، عَنِ النَّبِيِّ ﷺ قَالَ: مَا مِنْ دَاءٍ إِلَّا فِي الْحَبَّةِ السَّوْدَاءِ مِنْهُ شِفَاءٌ إِلَّا السَّامَ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ކަޅުދިރީގައި އެ ބައްޔަކަށް ޝިފާ ނުވާ އެއްވެސް ބައްޔެއް ނުވެއެވެ. އެއީ މަރު ފިޔަވައެވެ.“,
مسند أحمد,10641,حَدَّثَنَا يَزِيدُ، أَخْبَرَنَا مُحَمَّدٌ، عَنْ أَبِي سَلَمَةَ، عَنْ أَبِي هُرَيْرَةَ، قَالَ: قَالَ رَسُولُ اللهِ ﷺ: فِي هَذِهِ الْحَبَّةِ السَّوْدَاءِ شِفَاءٌ مِنْ كُلِّ دَاءٍ إِلَّا السَّامَ قَالُوا: يَا رَسُولَ اللهِ، وَمَا السَّامُ؟ قَالَ: الْمَوْتُ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”މި ކަޅުދިރީގައި ސާއްމު ފިޔަވާ ކޮންމެ ބައްޔަކަށް ޝިފާވެއެވެ.“ މީސްތަކުން ދެންނެވިއެވެ: އޭ ﷲ ގެ ރަސޫލާއެވެ. ސާއްމަކީ ކޮބައިތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”މަރެވެ.“,
مسند أحمد,10718,حَدَّثَنَا رَوْحٌ، حَدَّثَنَا مُحَمَّدُ بْنُ أَبِي حَفْصَةَ، قَالَ: حَدَّثَ ابْنُ شِهَابٍ، عَنْ سَعِيدِ بْنِ الْمُسَيِّبِ، عَنْ أَبِي هُرَيْرَةَ، قَالَ: قَالَ رَسُولُ اللهِ ﷺ: عَلَيْكُمْ بِهَذِهِ الْحَبَّةِ السَّوْدَاءِ فَإِنَّهَا شِفَاءٌ مِنْ كُلِّ شَيْءٍ إِلَّا مِنَ السَّامِ قَالَ: قَالَ ابْنُ شِهَابٍ الْمَوْتُ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިޔަބައިމީހުންގެ މައްޗަށް އޮތީ މި ކަޅުދިރި ބޭނުން ކުރުމެވެ. އެހެނީ ހަމަކަށަވަރުން އޭގައި ސާއްމު ފިޔަވާ ކޮންމެ ކަމަކަށް ޝިފާވެއެވެ.“ އިބްނު ޝިހާބު ވިދާޅުވިއެވެ: (ސާއްމަކީ) މަރެވެ.,
مسند أحمد,11045,حَدَّثَنَا هَاشِمٌ، حَدَّثَنَا شُعْبَةُ قَالَ قَتَادَةُ: أَنْبَأَنِي قَالَ: سَمِعْتُ هِلَالَ بْنَ زَيْدٍ - رَجُلًا مِنْ بَنِي مَازِنِ بْنِ شَيْبَانَ - قَالَ: سَمِعْتُ أَبَا هُرَيْرَةَ يَقُولُ عَنِ النَّبِيِّ ﷺ إِنَّ هَذِهِ الْحَبَّةَ السَّوْدَاءَ يَعْنِي الشُّونِيزَ شِفَاءٌ مِنْ كُلِّ شَيْءٍ لَيْسَ السَّامَ. قَالَ قَتَادَةُ: وَالسَّامُ الْمَوْتُ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ހަމަކަށަވަރުން މި ކަޅުދިރއަކީ (އެބަހީ: ޝޫނީޒަކީ) ސާއްމު ފިޔަވާ ކޮންމެ ކަމަކަށްވާ ޝިފާއެކެވެ.“ ގަތާދާ ވިދާޅުވިއެވެ: ސާއްމަކީ މަރެވެ.,
مسند أحمد,11625,"""عَلَى كُلِّ مُحْتَلِمٍ الْغُسْلُ يَوْمَ الْجُمُعَةِ، وَيَلْبَسُ مِنْ صَالِحِ ثِيَابِهِ، وَإِنْ كَانَ لَهُ طِيبٌ مَسَّ مِنْهُ""","""ހުކުރު ދުވަހު ކޮންމެ ބާލިޣުވެފައިވާ މީހެއްގެ މައްޗަށް ފެންވަރާ އަދި ރަނގަޅު ހެދުން ލުން ހުއްޓެވެ. އަދި މީރުވެސް ދުވާ އެއްޗެހި ހުރިނަމަ ބޭނުން ކުރާހުށިކަމެވެ.""",
مسند أحمد,12227,حَدَّثَنَا ابْنُ أَبِي عَدِيٍّ، عَنْ حُمَيْدٍ، عَنْ أَنَسٍ، أَنَّ النَّبِيَّ ﷺ قَالَ: خَيْرُ مَا تَدَاوَيْتُمْ بِهِ الْحِجَامَةُ، وَالْقُسْطُ الْبَحْرِيُّ، وَلَا تُعَذِّبُوا صِبْيَانَكُمْ بِالْغَمْزِ.,އަނަސް ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިޔަބައިމީހުން ފަރުވާ ކުރުމަށް ބޭނުން ކުރާ އެންމެ ރަނގަޅު އެއްޗަކީ ޙިޖާމާއާއި ކަނޑު ގުސްތެވެ. އަދި ތިޔަބައިމިހުންގެ ކުދިންގެ ޓޮންސިލްތަކުގައި ފިއްތައިގެން އަނިޔާ ނުކުރާށެވެ.~~,
مسند أحمد,13081,حَدَّثَنَا يَحْيَى بْنُ سَعِيدٍ، عَنْ حُمَيْدٍ، قَالَ: سُئِلَ أَنَسُ بْنُ مَالِكٍ، عَنْ كَسْبِ الْحَجَّامِ، قَالَ: احْتَجَمَ رَسُولُ اللهِ ﷺ، حَجَمَهُ أَبُو طَيْبَةَ، فَأَمَرَ لَهُ بِصَاعَيْنِ مِنْ شَعِيرٍ، وَكَلَّمَ مَوَالِيَهُ أَنْ يُخَفِّفُوا عَنْهُ [مِنْ] ضَرِيبَتَهُ، وَقَالَ: أَمْثَلُ مَا تَدَاوَيْتُمْ بِهِ الْحِجَامَةُ، وَالْقُسْطُ الْبَحْرِيُّ.,ޙުމައިދު ރިވާ ކުރެއްވިއެވެ: ޙިޖާމާ ޖެހައިގެން ނަގާ އަގާ ބެހޭ ގޮތުން އަނަސްގެ ގާތު ސުވާލު ކުރެވުނުވެ. އެކަލޭގެފާނު ދެންނެވިއެވެ: އަބޫ ޠައިބާ، ރަސޫލު ﷲ ﷺ އަށް ހިޖާމާ ޖެއްސެވިއެވެ. އަދި އަބޫ ޠައިބާއަށް ދެ ޞާޢުގެ ކާތަކެތި ދޭން ނަބިއްޔާ އަމުރު ކުރެއްވިއެވެ. އަދި އަބޫ ޠައިބާގެ ސާހިބުން، އޭނާ (މަސައްކަތްކޮށްގެން ހޯއްދަން ޖައްސާ) ފައިސާ މަދު ކުރުމަށް ނަބިއްޔާ ވާހަކަފުޅު ދެއްކެވިއެވެ. އަދި ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިޔަބައިމީހުން ފަރުވާ ކުރުމަށް ބޭނުން ކުރާ އެންމެ ރަނގަޅު އެއްޗަކީ ޙިޖާމާއާއި ކަނޑު ގުސްޠެވެ.“,
مسند أحمد,13139,كان أبو طَلْحةَ بيْنَ يَدَيْ رسولِ اللهِ صلَّى اللهُ عليه وسلَّمَ، وكان رسولُ اللهِ صلَّى اللهُ عليه وسلَّمَ يَرفَعُ رَأسَهُ مِن خَلفِهِ؛ يَنظُرُ إلى مَواقِعِ نَبْلِهِ،,އެފަދަ މިސާލެއް ތާރީޚުންފެނިފައެއް ނުވެއެވެ. رسول الله ﷺގެ ކުރިމަތިފުޅުގައި އެކަލޭގެފާނު ދިފާޢުކުރާ ފާރެއްފަދައިން أبوطلحة ގެފާނުވެވަޑައި ގެންނެވިއެވެ. ދުޝްމަނުންގެ ތީރުތަކުން ދިފާޢުކުރާ އެއްޗެއްގެ ގޮތުގައި އެކަލޭގެފާނުގެމޭމަތި ހެއްދެވިއެވެ. އެކަލޭގެފާނު ދުންޏެއް ޖެއްސެވުމާއިއެކު އެދުނިގޮސް ޖެހޭތަން އައްނަބިއްޔު ﷺ އިސްފުޅުއުފުއްލަވާ ބައްލަވައެވެ.,
مسند أحمد,14651,فلا يَخْلوَنَّ بامْرَأةٍ ليس معها ذو مَحْرمٍ منها؛ فإنَّ ثالِثَهُما الشَّيطانُ.,"""ހަމަކަށަވަރުން ފިރިހެނަކު އަންހެނަކާ އެކަހެރިނުވާށެވެ. އެދެމީހުންގެ ތިންވަނަ ފަރާތަކީ ޝައިޠާނާއެވެ.""",
مسند أحمد,15444,"""مَرْحَبًا بِأَخِي، وَشَرِيكِي كَانَ لَا يُدَارِي، وَلَا يُمَارِي""","އެކަލޭގެފާނަކީ އިސްލާމްކަމުގެ ކުރިން އެކަލޭގެފާނު ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމައާއިއެކު ވިޔަފާރިކުރުމުގައި ބައިވެރިއެއްކަމުގައި ސާއިބު ބިން އަބީ ސާއިބުގެ ކިބައިން ރިވާވެގެންވެއެވެ. ފަހެ މައްކާ ފަތަޙަ ކުރެއްވުނު ދުވަހު ނަބިއްޔާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ އައުމުން އެކަލޭގެފާނު ވިދާޅުވިއެވެ."" ""އަހަރެންގެ އަޚް އަދި މަސައްކަތުގެ ބައިވެރިޔާއަށް މަރުޙަބާ ކިޔަމެވެ. (މުތަމާސިޙު ބައިވެރިއަކު ކަމުގައި ތިބާވީމުއެވެ.) އަހަރެން ކުރާ ކަންތަކާ އެއްބަސްވަމުއެވެ. އަދު އަހަރެންނާ ދެކޮޅުހަދާ ޚިލާފުނުވަމުއެވެ.""",
مسند أحمد,15644,إنَّ السالِمَ مَن سَلِمَ الناسُ مِن يَدِه ولسانِه.,""" މުސްލިމަކީ އޭނާގެ އަތާއި، ދުލުގެ ނުބައިކަމުން އެހެން މުސްލިމުތަކުން ސަލާމަތްވެގެންވާ މީހާއެވެ.""",
