bodyAR,bodyDV
وقد بيَّن رسول الله ﷺ بفعله وقوله بطلان ديانة من لم يدخل في دين الإسلام، فقد حارب اليهود والنصارى، كما حارب غيرهم من الكفار، وأخذ ممن أعطاه منهم الجزية؛ حتى لا يمنعوا وصول الدعوة إلى بقيتهم، وحتى يدخل من شاء منهم في الإسلام دون خوف من قومه أن يصدوه أو يمنعوه أو يقتلوه.,ﷲ ގެ ރަސޫލާ ﷺ ވަނީ އެކަލޭގެފާނުގެ ޢަމަލުފުޅުންނާއި ބަސްފުޅުން، އިސްލާމްދީނަށް ނުވަންނަ މީހާގެ ދީން ބާޠިލުވެގެންވާކަން ބަޔާންކުރައްވާފައިއެވެ. އެގޮތުން އެކަލޭގެފާނު ޔަހޫދީންނާއި ނަޞާރާއިންނާ ދެކޮޅަށް ހަނގުރާމަކުރެއްވިއެވެ. ހަމަ އެފަދައިން، އެނޫން ކާފަރުންނާ ދެކޮޅަށްވެސް ހަނގުރާމަ ކުރެއްވިއެވެ. އަދި އެމީހުންގެ ތެރެއިން ޖިޒްޔަ ދިން މީހުންގެ ކިބައިން ޖިޒްޔަވެސް ހިއްޕެވިއެވެ. އެއީ އެމީހުންގެ ތެރެއިން ބާކީ ތިބި މީހުންނަށް ދަޢުވަތު ފޯރުން އެމީހުން މަނާކުރިޔަ ނުދިނުމަށާއި، އަދި ޤައުމުގެ މީހުން އެމީހަކަށް ހުރަސްއަޅާ، ނުވަތަ މަނާކޮށް، ނުވަތަ ޤަތުލުކޮށްލާފާނޭކަމުގެ ބިރެއްނެތި، އެމީހުންގެ ތެރެއިން ބޭނުން މީހަކު އިސްލާމްދީނަށް ވަނުމަށް ފުރުސަތު ދިނުމަށެވެ.
وقد روى البخاري ومسلم، عن أبي هريرة رضي الله عنه قال: بينما نحن في المسجد خرج رسول الله ﷺ فقال:,އަލްބުޚާރީ އާއި މުސްލިމު، އަބޫ ހުރައިރާ رضي الله عنه ވިދާޅުވިކަމަށް ރިވާކުރެއްވިއެވެ: އަހަރުމެން މިސްކިތުގައި ތިއްބާ، ﷲ ގެ ރަސޫލާ ﷺ ނިކުމެވަޑައިގެން ޙަދީޘްކުރެއްވިއެވެ:
«انْطَلِقُوا إِلَى يَهُودَ، فَخَرَجْنَا مَعَهُ حَتَّى جِئْنَا بَيْتَ الْمِدْرَاسِ، فَقَامَ النَّبِيُّ ﷺ، فَنَادَاهُمْ فَقَالَ :يَا مَعْشَرَ يَهُودَ، أَسْلِمُوا تَسْلَمُوا، فَقَالُوا: قَدْ بَلَّغْتَ يَا أَبَا الْقَاسِمِ، فَقَالَ لَهُمْ رَسُولُ اللَّهِ ﷺ: ذَلِكَ أُرِيدُ، أَسْلِمُوا تَسْلَمُوا، فَقَالُوا: قَدْ بَلَّغْتَ يَا أَبَا الْقَاسِمِ، فَقَالَ لَهُمْ رَسُولُ اللَّهِ ﷺ: ذَلِكَ أُرِيدُ، ثُمَّ قَالَهَا الثَّالِثَةَ...».,"""ޔަހޫދީންގެ ގާތަށް ހިނގާށެވެ."" ދެން އެކަލޭގެފާނާ އެކުގައި އަހަރުމެން ނިކުތީމެވެ. ބައިތުލް މިދްރާސްއާ (އެމީހުން ތައުރާތު ކިޔަވާ ދަސްކުރާ ތަނާ) ހަމައަށް އަހަރުމެންނަށް އާދެވިއްޖައުމަށް ދާންދެނެވެ. ދެން ނަބިއްޔާ ﷺ ތެދުވެވަޑައިގެން، އެމީހުންނަށް ގޮވާލައްވާ ޙަދީޘްކުރެއްވިއެވެ: ""އޭ ޔަހޫދީންނޭވެ! އިސްލާމްވާށެވެ! އޭރުން ތިޔަބައިމީހުން ސަލާމަތްވާނެއެވެ."" ދެން އެމީހުން ބުނެފިއެވެ: ""އޭ އަބުލް ޤާސިމެވެ! ތިބާ (ރިސާލަތު) ފޯރުކޮށްދީފިއެވެ."" ދެން ﷲ ގެ ރަސޫލާ ﷺ އެމީހުންނަށް ޙަދީޘްކުރެއްވިއެވެ: ""ތިމަންކަލޭގެފާނު އެދިވަޑައިގެންނެވީ އެކަމެވެ. އިސްލާމްވާށެވެ! އޭރުން ތިޔަބައިމީހުން ސަލާމަތްވާނެއެވެ."" ދެން އެމީހުން ބުނެފިއެވެ: ""އޭ އަބުލް ޤާސިމެވެ! ތިބާ (ރިސާލަތު) ފޯރުކޮށްދީފިއެވެ."" ދެން ﷲ ގެ ރަސޫލާ ﷺ އެމީހުންނަށް ޙަދީޘްކުރެއްވިއެވެ: ""ތިމަންކަލޭގެފާނު އެދިވަޑައިގެންނެވީ އެކަމެވެ. ދެން ތިންވަނަ ފަހަރު އެކަލޭގެފާނު އެހެން ޙަދީޘްކުރެއްވިއެވެ...."""
الحديث.,މި ޙަދީޘެވެ.
والمقصود: أنه ﷺ ذهب إلى أهل الديانة من اليهود في بيت مدراسهم، فدعاهم إلى الإسلام، وقال لهم: «أسلِموا تَسلَموا»، وكررها عليهم.,"މީގެ މަޤްޞަދަކީ: އެކަލޭގެފާނު ﷺ، ދީންތަކުގެ އަހުލުވެރިންގެ ތެރެއިން ޔަހޫދީންގެ ގާތަށް އެމީހުންގެ ބައިތުލް މިދްރާސަށް ވަޑައިގަންނަވާ، އެމީހުންނަށް އިސްލާމްދީނަށް ދަޢުވަތުދެއްވާ، އެމީހުންނަށް ""ތިޔަބައިމީހުން އިސްލާމްވާށޭ، އޭރުން ތިޔަބައިމީހުން ސަލާމަތްވާނޭ"" ޙަދީޘްކުރައްވާ، އެ ބަސްފުޅު ތަކުރާރުކުރެއްވި ކަމެވެ."
وكذلك: بعث بكتابه إلى هرقل يدعوه إلى الإسلام، ويخبره أنه إن امتنع فإن عليه إثم الذين امتنعوا من الإسلام بسبب امتناعه منه، فقد روى البخاري ومسلم في صحيحيهما، أن هرقل دعا بكتاب رسول الله ﷺ، فقرأه، فإذا فيه:,އެފަދައިންމެ، އެކަލޭގެފާނުގެ ސިޓީކޮޅާގެން ހިރަޤުލްގެ އަރިހަށް، އޭނާއަށް އިސްލާމްދީނަށް ގޮވާލައްވާ، އަދި އޭނާ އިސްލާމްވުމުން މަނާވެއްޖެނަމަ، އޭނާގެ ސަބަބުން އިސްލާމްވުމުން މަނާވިހާ ބައެއްގެ ފާފަތައް އޭނާގެ ބޮލުގައި އެޅޭނެކަމުގެ ޚަބަރުދެއްވާ، ފޮނުއްވިއެވެ. އެގޮތުން އަލްބުޚާރީ އާއި މުސްލިމް، އެ ދެބޭކަލުންގެ ޞަޙީޙުގައި ރިވާކުރެއްވިއެވެ: ﷲ ގެ ރަސޫލާ ﷺ ގެ ސިޓީކޮޅު، ހިރަޤުލު ގެނެސް އޭގައިވާ އެއްޗެއް ކިޔެވެ. ދެންފަހެ އޭގައިވީ:
«بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيمِ، مِنْ مُحَمَّدٍ رَسُولِ اللَّهِ إِلَى هِرَقْلَ عَظِيمِ الرُّومِ، سَلَامٌ عَلَى مَنِ اتَّبَعَ الْهُدَى، أَمَّا بَعْدُ: فَإِنِّي أَدْعُوكَ بِدِعَايَةِ الْإِسْلَامِ، أَسْلِمْ تَسْلَمْ، وَأَسْلِمْ يُؤْتِكَ اللَّهُ أَجْرَكَ مَرَّتَيْنِ، فَإِنْ تَوَلَّيْتَ، فَإِنَّ عَلَيْكَ إِثْمَ الْأَرِيسِيِّينَ وَ,"""ރަޙްމާނުވަންތަ ރަޙީމްވަންތަ ﷲ ގެ އިސްމުފުޅުން ފަށަމެވެ. ﷲ ގެ ރަސޫލާ މުޙައްމަދުގެ އަރިހުން، ރޯމަނުގެ ވެރިޔާ ހިރަޤުލަށް، ތެދުމަގަށް ތަބަޢަވެއްޖެ މީހަކަށް ސަލާމްހުއްޓެވެ. އެއަށް ފަހު ދަންނައެވެ: ފަހެ އިސްލާމްދީނުގެ ދަޢުވަތުން ތިމަންކަލޭގެފާނު ތިބާއަށް ދަޢުވަތު ދެއްވަމެވެ. ތިބާ އިސްލާމްވާށެވެ. އޭރުން ސަލާމަތްވާނެއެވެ. އަދި އިސްލާމްވާށެވެ. އޭރުން ﷲ ތިބާގެ އަޖުރު ދެ ގުނައަށް ދެއްވާނެއެވެ. ދެންފަހެ ތިބާ ފުރަގަސްދީފިނަމަ؛ ފަހެ އަރީސީންގެ ފާފަ ތިބާގެ ބޮލުގައި އެޅޭހުއްޓެވެ. އަދި"
﴿يَٰٓأَهۡلَ ٱلۡكِتَٰبِ تَعَالَوۡاْ إِلَىٰ كَلِمَةٖ سَوَآءِۭ بَيۡنَنَا وَبَيۡنَكُمۡ أَلَّا نَعۡبُدَ إِلَّا ٱللَّهَ وَلَا نُشۡرِكَ بِهِۦ شَيۡـٔٗا وَلَا يَتَّخِذَ بَعۡضُنَا بَعۡضًا أَرۡبَابٗا مِّن دُونِ ٱللَّهِۚ فَإِن تَوَلَّوۡاْ فَقُولُواْ ٱشۡهَدُواْ بِأَنَّا مُسۡلِمُونَ64﴾,(އޭ ފޮތުގެ އަހުލުވެރިންނޭވެ! އަހަރެމެންގެ މެދުގައްޔާއި ތިޔަބައިމީހުންގެ މެދުގައި ހަމަހަމަވެގެންވާ ކަލިމައަކަށް އަންނާށެވެ! (އެއީ) ﷲ ފިޔަވާ އެހެން ފަރާތަކަށް އަޅުކަން ނުކުރުމަށާއި އެއިލާހާ އެއްވެސް ފަރާތެއް ބައިވެރިކޮށް، ޝަރީކު ނުކުރުމަށެވެ. އަދި އަހަރެމެންގެ ތެރެއިން އެއް ބަޔަކު އަނެއް ބަޔަކީ ﷲ ފިޔަވައި އިލާހުންތަކެއް ކަމުގައި ނުހެދުމެވެ. ފަހެ އެބައިމީހުން (އެކަމަށް) ފުރަގަސްދީފިނަމަ ތިޔަބައިމީހުން ބުނާށެވެ! ހަމަކަށަވަރުން ތިމަންމެންނީ މުސްލިމުންކަމުގައި ތިޔަބައިމީހުން ހެކިވާށެވެ!)
[آل عمران: 64]».,"[އާލްޢިމްރާން: 64]."""
ثُمَّ لَمَّا تولوا ورفضوا الدخول في الإسلام؛ قاتلهم ﷺ هو وأصحابه رضي الله عنهم، وفرض عليهم الجزية.,ދެން އެމީހުން އެނބުރި ފުރަގަސްދީ، އަދި އިސްލާމްދީނަށް ވަންނަން ދެކޮޅުހެދިހިނދު؛ އެކަލޭގެފާނު ﷺ އާއި އެކަލޭގެފާނުގެ އަޞްޙާބުން رضي الله عنهم އެމީހުންނާ ދެކޮޅަށް ހަނގުރާމަކުރައްވާ، އަދި އެމީހުންގެ މައްޗަށް ޖިޒްޔަ ފަރުޟުކުރެއްވިއެވެ.
ولتأكيد ضلالهم وأنهم على دين باطل بعد نسخه بدين محمد ﷺ؛ أمر الله المسلم أن يسأل الله في كل يوم وفي كل صلاة وفي كل ركعة أن يهديه الصراط المستقيم الصحيح المتقبل، وهو: الإسلام،,އަދި އެމީހުން މަގުފުރެދިގެންވާކަން ކަށަވަރުކުރުމަށް، އަދި މުޙައްމަދު ﷺ ގެ ދީން މެދުވެރިކުރައްވާ އެމީހުންގެ ދީން މަންސޫޚަވުމަށްފަހު، އެމީހުން އެތިބީ ބާޠިލު ދީނެއްގައިކަން ކަށަވަރުކުރުމުގެ ގޮތުން؛ މުސްލިމްމީހާ ކޮންމެ ދުވަހަކު، އަދި ކޮންމެ ނަމާދެއްގައި، އަދި ކޮންމެ ރަކްޢަތެއްގައި: ޤަބޫލުވަނިވި ޞައްޙަ ސީދާ މަގުކަމުގައިވާ: އިސްލާމްދީނަށް ތެދުމަގު ދެއްކެވުމަށް ﷲ ގެ ޙަޟްރަތަށް އެދި ދެންނެވުމަށް އެކަލާނގެ އަމުރުކުރެއްވިއެވެ.
وأن يجنبه طريق المغضوب عليهم، وهم: اليهود وأشباههم الذين يَعلمون أنهم على باطل ويُصرون عليه،,އަދި އެބަޔެއްގެ މައްޗަށް ކޯފާވެވޮޑިގެންވެގެންވާ މީހުންގެ މަގުން އޭނާ އެއްކިބާކުރެއްވުމަށް އެދި ދެންނެވުމަށްވެސް އަމުރުކުރެއްވިއެވެ. އެއީ ޔަހޫދީންނެވެ. އަދި އެމީހުން ފަދައިން ބާޠިލުގެ މަތީގައި ވާކަން އެނގިހުރެވެސް އެގޮތުގެ މަތީގައި ދެމިތިބޭ މީހުންނެވެ.
ويجنبه طريق الضالين الذين يتعبَّدون بغير علم، ويزعمون أنهم على طريق هدى، وهم على طريق ضلالة، وهم: النصارى، ومن شابههم من الأمم الأخرى التي تتعبد على ضلال وجهل،,އަދި މަގުފުރެދިގެންވާ މީހުންގެ މަގުން އޭނާ އެއްކިބާކުރެއްވުމަށް އެދި ދެންނެވުމަށްވެސް އަމުރުކުރެއްވިއެވެ. އެއީ ޢިލްމެއްނެތި އަޅުކަންކޮށް، އަދި މަގުފުރެދުމުގެ މަގެއްގެ މަތީގައި ތިބި ޙާލު، ހިދާޔަތުގެ މަގުގައި ތިބިކަމަށް ދަޢުވާކުރާ މީހުންނެވެ. އެއީ ނަޞާރާއިންނެވެ. އަދި، އެހެން އުންމަތްތަކުގެ ތެރެއިން، މަގުފުރެދުމާއި ޖާހިލުކަމުގެ މަތީގައި އަޅުކަންކޮށް، އެމީހުންނާ ވައްތަރުުވި މީހުންވެސްމެއެވެ.
وكل ذلك: ليعلم المسلم علم اليقين أن كل ديانة غير الإسلام فهي باطلة، وأن كل من يتعبد لله على غير الإسلام فهو ضال، ومن لم يعتقد ذلك فليس من المسلمين.,އެހުރިހާ ކަމެއްވެސް އެއީ: އިސްލާމްދީން ފިޔަވައި އެހެން ކޮންމެ ދީނަކީ ބާޠިލު ދީނެއްކަން މުސްލިމްމީހާ ޔަޤީންކޮށް އެނގުމަށެވެ. އަދި އިސްލާމްދީން ފިޔަވައި އެހެން ދީނެއްގެ މަތީގައި ﷲ އަށް އަޅުކަންކުރާ މީހަކީ މަގުފުރެދިގެންވާ މީހެއްކަން ދެނެގަތުމަށެވެ. އެގޮތަށް އިޢުތިޤާދު ނުކުރާ މީހާއީ ފަހެ މުސްލިމުންގެ ތެރެއިންވާ މީހެއް ނޫނެވެ.
والأدلة في هذا الباب كثيرة من الكتاب والسُّنَّة.,މި ބާބުގައި، ޤުރްއާނާއި ސުންނަތުން އައިސްފައިވާ ދަލީލުތައް ގިނަވެގެންވެއެވެ.
فالواجب على صاحب المقال ـ عبد الفتاح ـ: أن يبادر بالتوبة النصوح، وأن يكتب مقالًا يعلن فيه توبته، ومن تاب إلى الله توبة صادقة؛ تاب الله عليه؛ لقول الله سبحانه:,އެހެންކަމުން އެ މަޒުމޫނު ލިޔުނު މީހާކަމުގައިވާ: ޢަބްދުލް ފައްތާޙުގެ މައްޗަށް ވާޖިބުވެގެންވަނީ އިޚްލާޞްތެރި ނަޞޫޙު ތައުބާއަކުން ތައުބާވުމަށް އަވަސްވެގަނެ، އޭނާގެ ތައުބާ އިޢުލާނުކޮށް މަޒުމޫނެއް ލިޔުމެވެ. އަދި ތެދުވެރި ތައުބާއަކުން ﷲ އަށް ތައުބާވެއްޖެ މީހާ؛ ﷲ އޭނާއަށް ތައުބާ ލައްވާނެއެވެ. އެއީ ﷲ ސުބްޙާނަހޫގެ މި ބަސްފުޅަށްޓަކައިއެވެ:
﴿...وَتُوبُوٓاْ إِلَى ٱللَّهِ جَمِيعًا أَيُّهَ ٱلۡمُؤۡمِنُونَ لَعَلَّكُمۡ تُفۡلِحُونَ﴾,(...އޭ މުއުމިނުންނޭވެ. ތިޔަބައިމީހުން އެންމެން ﷲ އަށް ތައުބާ ވާށެވެ. (އެއީ) ތިޔަބައިމީހުން ކާމިޔާބުވޭތޯއެވެ.)
[النور: 31]،,[އައްނޫރު: 31].
وقوله سبحانه:,އަދި އެކަލާނގެ މި ބަސްފުޅެވެ:
﴿وَٱلَّذِينَ لَا يَدۡعُونَ مَعَ ٱللَّهِ إِلَٰهًا ءَاخَرَ وَلَا يَقۡتُلُونَ ٱلنَّفۡسَ ٱلَّتِي حَرَّمَ ٱللَّهُ إِلَّا بِٱلۡحَقِّ وَلَا يَزۡنُونَۚ وَمَن يَفۡعَلۡ ذَٰلِكَ يَلۡقَ أَثَامٗا68,(އެ މީހުންނީ ﷲ އާއެކު އެހެން އިލާހަކަށް ގޮވައި ނުހަދާމީހުންނެވެ. އަދި ﷲ، ޙަރާމް ކުރައްވާފައިވާ ނަފްސެއް، ޙައްޤަކާ ލައިގެން މެނުވީ، ޤަތުލުނުކުރާ މީހުންނެވެ. އަދި ޒިނޭ ނުކުރާ މީހުންނެވެ. އެއިން ކަމެއްކޮށްފިމީހާ (އެ ކަމުގެ) ޢުޤޫބާތާ ބައްދަލުކުރާނެތެވެ.
يُضَٰعَفۡ لَهُ ٱلۡعَذَابُ يَوۡمَ ٱلۡقِيَٰمَةِ وَيَخۡلُدۡ فِيهِۦ مُهَانًا69,އެ މީހަކަށް ޤިޔާމަތް ދުވަހުން ޢަޛާބު ގިނަގުނަ ކުރެވޭނެއެވެ. އަދި އިހާނެތިކަން ލިބިގެންވާ ޙާލު އެ ޢަޛާބުގައި، އެ މީހަކު ދެމިހުންނާނެއެވެ.
إِلَّا مَن تَابَ وَءَامَنَ وَعَمِلَ عَمَلٗا صَٰلِحٗا فَأُوْلَٰٓئِكَ يُبَدِّلُ ٱللَّهُ سَيِّـَٔاتِهِمۡ حَسَنَٰتٖۗ وَكَانَ ٱللَّهُ غَفُورٗا رَّحِيمٗا70﴾,ތައުބާވެ، އީމާންވެ، ޞާލިޙު ޢަމަލުކުޅަ މީހަކު މެނުވީއެވެ. ފަހެ އެ މީހުންނާމެދު (ދަންނާށެވެ.) ﷲ، އެ މީހުންގެ ނުބައި ކަންތައް، ހެޔޮކަންތަކަށް ބަދަލު ކުރައްވާނެއެވެ. ގިނަގިނައިން ފާފަ ފުއްސަވާ، ރަޙީމްވަންތަ އިލާހަކު ކަމުގައި ﷲ ވޮޑިގެންވެއެވެ.)
[الفرقان: 68-70].,[އަލްފުރްޤާނު: 68-70]
ولقول النبي ﷺ:,އަދި ނަބިއްޔާ ﷺ ގެ މި ބަސްފުޅަށްޓަކައިއެވެ:
«الإِسْلَامُ يَهْدِمُ مَا كَانَ قَبْلَهُ، وَالتَّوبَةُ تَهْدِمُ مَا كَانَ قَبْلَهَا».,"""އިސްލާމްވުމުން އޭގެ ކުރިންވީ (ނުބައި ކަންކަން) ފުނޑާލައެވެ. އަދި ތައުބާވުމުން އޭގެ ކުރިންވީ (އުރެދުމާއި ފާފަތައް) ފުނޑާލައެވެ."""
وقوله ﷺ:,އަދި އެކަލޭގެފާނު ﷺ ގެ މި ބަސްފުޅެވެ:
«التَّائِبُ مِنَ الذَّنْبَ كَمَنْ لَا ذَنْبَ لَهُ».,"""ފާފައިން ތައުބާވާ މީހާ؛ ފާފައެއް ނެތް މީހެއް ފަދައެވެ."""
والآيات والأحاديث في هذا المعنى كثيرة.,މި މާނާގައިވާ އާޔަތްތަކާއި ޙަދީޘްތައް ގިނަވެގެންވެއެވެ.
وأسأل الله سبحانه وتعالى أن يرينا الحق حقًّا، ويرزقنا اتباعه، وأن يرينا الباطل باطلًا، ويرزقنا اجتنابه، وأن يمن علينا وعلى الكاتب عبد الفتاح وعلى جميع المسلمين بالتوبة النصوح، وأن يعيذنا جميعًا من مُضلات الفتن وطاعة الهوى والشيطان، إنه ولي ذلك والقادر عليه.,އަހަރެން ﷲ ސުބްޙާނަހޫ ވަތަޢާލާގެ ޙަޟްރަތުން އެދެނީ: ޙައްޤު، ޙައްޤުގެ ގޮތުގައި އަޅަމެންނަށް ދައްކަވާ، އަދި އެއަށް ތަބަޢަވުމުގެ ރިޒްޤު އަޅަމެންނަށް ދެއްވުމެވެ. އަދި ބާޠިލު، ބާޠިލުގެ ގޮތުގައި އަޅަމެންނަށް ދައްކަވާ، އެއިން އެއްކިބާވުމުގެ ރިޒްޤު އަޅަމެންނަށް ދެއްވުމެވެ. އަދި އަޅަމެންނަށާއި، ލިޔުންތެރިޔާ ޢަބްދުލް ފައްތާޙު އަށާއި، ހުރިހާ މުސްލިމުންނަށް އިޚްލާޞްތެރި ނަޞޫޙު ތައުބާއެއް މިންވަރުކުރައްވާ، މަގުފުރައްދަނިވި ފިތުނަތަކުންނާއި، އަމިއްލަ އެދުމާއި ޝައިޠާނާއަށް ކިޔަމަންވުމުން އަޅަމެން އެންމެން ރައްކާތެރި ކޮށްދެއްވުމަށެވެ. އެކަންކަން ކޮށްދެއްވާނޭ ވަލީވެރި ފަރާތަކީ، އަދި އެކަމަށް ކުޅަދުންވަންތަ ވެގެންވަނީ (ހަމައެކަނި) އެ އިލާހެވެ.
وصلى الله وسلم على نبينا محمد، وعلى آله وصحبه، ومن تبعهم بإحسان إلى يوم الدين.,"އަހަރުމެންގެ ނަބިއްޔާ މުޙައްމަދުގެފާނާއި، އެކަލޭގެފާނުގެ އާލުންނާއި އެކަލޭގެފާނުގެ ހުރިހާ ޞަޙާބީންނާއި، ޤިޔާމަތްދުވަހާ ހަމައަށް އިޙްސާންތެރިކަމާއެކު އެބޭކަލުންނަށް ތަބަޢަވީހާ ބަޔަކަށް ﷲ ޞަލަވާތާއި ސަލާމް ލައްވާށިއެވެ.
 وصلى الله وسلم على نبينا محمد، وعلى آله وصحبه، ومن تبعهم بإحسان إلى يوم الدين."
