bodyAR,bodyDV
«اللَّهُمَّ إِنِّي أَسْأَلُكَ يَا أَللَّهُ بِأَنَّكَ الوَاحِدُ الأَحَدُ الصَّمَدُ الَّذِي لَمْ يَلِدْ وَلَمْ يُولَدْ، وَلَمْ يَكُنْ لَهُ كُفُوًا أَحَدٌ، أَنْ تَغْفِرَ لِي ذُنُوبِي إِنَّكَ أَنْتَ الغَفُورُ الرَّحِّيمُ»[87].,"«اللَّهُمَّ إِنِّي أَسْأَلُكَ يَا أَللَّهُ بِأَنَّكَ الوَاحِدُ الأَحَدُ الصَّمَدُ الَّذِي لَمْ يَلِدْ وَلَمْ يُولَدْ، وَلَمْ يَكُنْ لَهُ كُفُوًا أَحَدٌ، أَنْ تَغْفِرَ لِي ذُنُوبِي إِنَّكَ أَنْتَ الغَفُورُ الرَّحِّيمُ»
 މާނައީ: ""އޭ ﷲ އެވެ! އިބައިލާހީ އުފަންނުކުރާ އަދި އެހެން ފަރާތަކަށް އުފަންވެވޮޑިގެންނުވާ، އަދި އެ ފަރާތަކާ އެއްފަދަ އެހެންއެއްވެސް ފަރާތެއްނުވާ، އެއްކައުވަންތަ، އެކަހެރިވެވޮޑިގެންވާ، އެފަރާތް އެހެން ފަރާތަކަށް ބޭނުންވެވޮޑިގެންނުވާ، އެ ފަރާތަށް އެހެންފަރާތްތަކުން ބޭނުންޖެހިގެންވާ ފަރާތްކަމުގައި އިބައިލާހު ވުން މެދުވެރިކޮށް މި އަޅާ މި އެދެނީ އަޅުގެ ފާފަތައް ފުއްސަވާދެއްވުމަށެވެ. ހަމަކަށަވަރުން އިބައިލާހީ ގިނަގިނައިން ފާފަފުއްސަވާ އޯގާވަންތަ އިލާހެވެ."" [87]."
[87] أخرجه النسائي، (3/ 52) برقم (1300) بلفظه، وأحمد (4/338) برقم (18974)، وصححه الألباني في صحيح النسائي (1/280).,[87] މި ޙަދީޘް ނެރުއްވީ އައް-ނަސާއީ 52/3 ގެ ނަމްބަރު 1300 ގައި މި ލަފްޒުންނެވެ. އަދި އަޙްމަދު 4/338 ގެ ނަމްބަރު 18974 ގައެވެ. އަދިޞަޙީޙުއް-ނަސާއީގެ 1/280 ގައި އަލް-އަލްބާނީ އެ ރިވާޔަތް ޞައްޙަކުރެއްވިއެވެ.
اللَّهُمَّ إِنِّي أَسْأَلُكَ يَا أَللَّهُ بِأَنَّكَ الوَاحِدُ الأَحَدُ الصَّمَدُ الَّذِي لَمْ يَلِدْ وَلَمْ يُولَدْ، وَلَمْ يَكُنْ لَهُ كُفُوًا أَحَدٌ، أَنْ تَغْفِرَ لِي ذُنُوبِي إِنَّكَ أَنْتَ الغَفُورُ الرَّحِّيم,އައްލޯހުންމަ އިންނީ އަސްއަލުކަ ޔާ އައްލޯހު ބިއަންނަކަލް ވާޙިދުލް އަޙަދުއް ޞަމަދުއްލަޛީ ލަމް ޔަލިދް ވަލަމް ޔޫލަދް، ވަލަމް ޔަކުއް ލަހޫ ކުފުވަން އަޙަދް، އަން ތަޣްފިރަ ލީ ޛުނޫބީ އިންނަކަ އަންތަލް ޣަފޫރުއް ރަޙީމް
«اللَّهُمَّ إِنِّي أَسْأَلُكَ بِأَنَّ لَكَ الحَمْدَ لَا إِلَهَ إِلَّا أَنْتَ وَحْدَكَ لَا شَرِيكَ لَكَ، المَنَّانُ، يَا بَدِيعَ السَّمَوَاتِ وَالأَرْضِ يَا ذَا الجَلَالِ وَالإِكْرَامِ، يَا حَيُّ يَا قَيُّومُ إِنِّي أَسْأَلُكَ الجَنَّةَ وَأَعُوذُ بِكَ مِنَ النَّارِ»[88].,"«اللَّهُمَّ إِنِّي أَسْأَلُكَ بِأَنَّ لَكَ الحَمْدَ لَا إِلَهَ إِلَّا أَنْتَ وَحْدَكَ لَا شَرِيكَ لَكَ، المَنَّانُ، يَا بَدِيعَ السَّمَوَاتِ وَالأَرْضِ يَا ذَا الجَلَالِ وَالإِكْرَامِ، يَا حَيُّ يَا قَيُّومُ إِنِّي أَسْأَلُكَ الجَنَّةَ وَأَعُوذُ بِكَ مِنَ النَّارِ»
 މާނައީ: ""އޭ ﷲ އެވެ! އިބައިލާހަށް ޙަމްދު ލިބިވޮޑިގެންވާކަމާއި، އިބައިލާހު ފިޔަވައި އަޅުކަންވެވުން ޙައްޤުވެގެންވާ އެހެން އެއްވެސް އިލާހަކު ނުވާކަމާއި، އިބައިލާހު އެއްކައުވަންތަވެ، އަދި އިބައިލާހަށް އެއްވެސް ޝަރީކަކުނުވާކަމާއި، ގިނަގިނައިން އިޙްސާންތެރިވެވޮޑިގެންވާ އިލާހުކަމުގައި އިބައިލާހުވުން މެދުވެރިކޮށް ދަންނަވަމެވެ. އޭ އުޑުތަކާއި ބިން ނެތުމުގެ ތެރެއިން އެންމެ ހެއްދެވި އިލާހެވެ! އޭ މަތިވެރިކަމާއި މާތްކަމުގެ ވެރި އިލާހެވެ! އޭ ދިރިދެމިވޮޑިގެންވާ އަބަދަށް ޤާއިމުވެވޮޑިގެންވާ އިލާހެވެ! ސުވަރުގެ ދެއްވުމަށް އެދި އިބަ ﷲ ގެ ޙަޟްރަތުން މި އަޅާ ދަންނަވަމެވެ. އަދި ނަރަކައިން ސަލާމަތްކޮށްދެއްވުމަށް އެދި އިބަ ﷲ ގެ ޙަޟްރަތުން ދަންނަވަމެވެ."" [88]."
[88] رواه أهل السنن: أبو داود برقم (1495)، والترمذي برقم (3544)، وابن ماجه برقم (3858)، والنسائي برقم (1299)، وانظر: صحيح ابن ماجه (2/329).,[88] ރިވާކުރެއްވީ ސުނަނުގެ އަހުލުވެރިންނެވެ: އަބޫ ދާވޫދު، ނަމްބަރު 1495 ގައި، އަދި އައް-ތިރްމިޛީ، ނަމްބަރު 3544 ގައި، އަދި އިބްނު މާޖާ، ނަމްބަރު 3858 ގައި، އަދި އައް-ނަސާއީ، ނަމްބަރު 1299 ގައެވެ. އަދި ޞަޙީޙު އިބްނު މާޖާގެ 2/329 ބައްލަވާށެވެ.
اللَّهُمَّ إِنِّي أَسْأَلُكَ بِأَنَّ لَكَ الحَمْدَ لَا إِلَهَ إِلَّا أَنْتَ وَحْدَكَ لَا شَرِيكَ لَكَ، المَنَّانُ، يَا بَدِيعَ السَّمَوَاتِ وَالأَرْضِ يَا ذَا الجَلَالِ وَالإِكْرَامِ، يَا حَيُّ يَا قَيُّومُ إِنِّي أَسْأَلُكَ الجَنَّةَ وَأَعُوذُ بِكَ مِنَ النَّار,އައްލޯހުންމަ އިންނީ އަސްއަލުކަ ބިއަންނަ ލަކަލް ޙަމްދް، ލާއިލާހަ އިއްލާ އަންތަ، ވަޙްދަކަ ލާ ޝަރީކަ ލަކަ، އަލްމަންނާނު، ޔާ ބަދީޢައް ސަމާވާތި ވަލްއަރްޟް، ޔާ ޛަލް ޖަލާލި ވަލްއިކްރާމް، ޔާ ޙައްޔު ޔާ ޤައްޔޫމު، އިންނީ އަސްއަލުކަލް ޖަންނަތަ، ވައަޢޫޛު ބިކަ މިނައް ނާރް
«اللَّهُمَّ إِنِّي أَسْأَلُكَ بِأَنَّي أَشْهَدُ أَنَّكَ أَنْتَ اللَّهُ لَا إِلَهَ إِلَّا أَنْتَ الأَحَدُ الصَّمَدُ الَّذِي لَمْ يَلِدْ وَلَمْ يُولَدْ وَلَمْ يَكُنْ لَهُ كُفُوًا أَحَدٌ»[89].,"«اللَّهُمَّ إِنِّي أَسْأَلُكَ بِأَنَّي أَشْهَدُ أَنَّكَ أَنْتَ اللَّهُ لَا إِلَهَ إِلَّا أَنْتَ الأَحَدُ الصَّمَدُ الَّذِي لَمْ يَلِدْ وَلَمْ يُولَدْ وَلَمْ يَكُنْ لَهُ كُفُوًا أَحَدٌ»
 މާނައީ: ""އޭ ﷲ އެވެ! އިބައިލާހީ އުފަންނުކުރާ އަދި އެހެން ފަރާތަކަށް އުފަންވެވޮޑިގެންނުވާ، އަދި އެ ފަރާތަކާ އެއްފަދަ އެހެންއެއްވެސް ފަރާތެއްނުވާ، އެއްކައުވަންތަ، އެކަހެރިވެވޮޑިގެންވާ، އެފަރާތް އެހެން ފަރާތަކަށް ބޭނުންވެވޮޑިގެންނުވާ، އެ ފަރާތަށް އެހެން ފަރާތްތަކުން ބޭނުންޖެހިގެންވެ، އިބައިލާހު ފިޔަވައި އަޅުކަންވެވުން ޙައްޤުވެގެންވާ އެހެން އެއްވެސް ފަރާތެއް ނުވާ ﷲ ކަމުގައި މި އަޅާ ހެކިވާކަން މެދުވެރިކޮށް މި އަޅާ މި އެދެނީ އަޅުގެ ފާފަތައް ފުއްސަވާދެއްވުމަށެވެ. ހަމަކަށަވަރުން އިބައިލާހީ ގިނަގިނައިން ފާފަފުއްސަވާ އޯގާވަންތަ އިލާހެވެ."" [89]."
[89] أبو داود (2/ 62) برقم (1493)، والترمذي (5/515) برقم (3475)، وابن ماجه (2/1267) برقم (3857)، والنسائي برقم (1300) بلفظه، وأحمد برقم (18974)، وصححه الألباني في صحيح النسائي (1/280)، وانظر: صحيح ابن ماجه (2/ 329)، وصحيح الترمذي (3/163).,[89] ރިވާކުރެއްވީ އަބޫ ދާވޫދު 62/2 ގެ ނަމްބަރު 1493 ގައި، އަދި އައް-ތިރްމިޛީ 5/515 ގެ ނަމްބަރު 3475 ގައި، އަދި އިބްނު މާޖާ 2/1267 ގެ ނަމްބަރު 3857 ގައި، އަދި އައް-ނަސާއީ ނަމްބަރު 1300 ގައެވެ. އަދި ޞަޙީޙު އިބްނު މާޖާގެ 329/2، އަދި ޞަޙީޙުއް-ތިރްމިޛީ 3/163 ބައްލަވާށެވެ.
اللَّهُمَّ إِنِّي أَسْأَلُكَ بِأَنَّي أَشْهَدُ أَنَّكَ أَنْتَ اللَّهُ لَا إِلَهَ إِلَّا أَنْتَ الأَحَدُ الصَّمَدُ الَّذِي لَمْ يَلِدْ وَلَمْ يُولَدْ وَلَمْ يَكُنْ لَهُ كُفُوًا أَحَد,އައްލޯހުންމަ އިންނީ އަސްއަލުކަ ބިއަންނީ އަޝްހަދު އަންނަކަ އަންތައްލޯހު، ލާއިލާހަ އިއްލާ އަންތަ، އަލްއަޙަދުއް ޞަމަދުއް ލަޛީ ލަމް ޔަލިދް ވަލަމް ޔޫލަދް، ވަލަމް ޔަކުއް ލަހޫ ކުފުވަން އަޙަދް
25. الأَذْكَارُ بَعْدَ السَّلَامِ مِنَ الصَّلَاةِ,25. ނަމާދުން ސަލާމް ދިނުމަށްފަހު ކިޔާ ޛިކުރުތައް
«أَسْتَغْفِرُ اللَّهَ,"«أَسْتَغْفِرُ اللَّهَ»
 ""މި އަޅާ ﷲ ގެ ޙަޟްރަތުން ފާފަފުއްސެވުމަށް އެދެމެވެ."""
أَسْتَغْفِرُ اللَّه,އަސްތަޣްފިރު ﷲ
(ثَلَاثًا),(ތިންފަހަރު)
اللَّهُمَّ أَنْتَ السَّلَامُ، وَمِنْكَ السَّلَامُ، تَبَارَكْتَ يَا ذَا الجَلَالِ وَالإِكْرَامِ»[90].,"«اللَّهُمَّ أَنْتَ السَّلَامُ، وَمِنْكَ السَّلَامُ، تَبَارَكْتَ يَا ذَا الجَلَالِ وَالإِكْرَامِ»
 މާނައީ: ""އޭ ﷲ އެވެ! އިބަ އިލާހުއީ ސަލާމަތްކަންދެއްވާ އައް-ސަލާމްއެވެ. އަދި ސަލާމަތްތެރިކަންވަނީ، އިބަ ﷲ ގެ ޙަޟްރަތުންނެވެ. އޭ ކީރިތިކަމާއި މާތްކަމުގެ ވެރި ފަރާތެވެ! އިބަ އިލާހު ބަރަކާތްތެރިވެ، މަތިވެރިވެވޮޑިގެންވެއެވެ."" [90]."
[90] مسلم (1/414) برقم (591).,[90] ރިވާކުރެއްވީ މުސްލިމް 1/414 ގެ ނަމްބަރު 591 ގައެވެ.
اللَّهُمَّ أَنْتَ السَّلَامُ، وَمِنْكَ السَّلَامُ، تَبَارَكْتَ يَا ذَا الجَلَالِ وَالإِكْرَام,އައްލޯހުންމަ އަންތައް ސަލާމު، ވަމިންކައް ސަލާމު، ތަބާރަކްތަ ޔާ ޛަލްޖަލާލި ވަލްއިކްރާމް
«لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,"«لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ
 މާނައީ: ""ﷲ މެނުވީ (އަޅުކަންވެވުން ޙައްޤުވެގެންވާ) އެހެން އެއްވެސް އިލާހަކުނުވެއެވެ. އެ އިލާހު އެއްކައުވަންތައެވެ. އެ އިލާހަށް އެއްވެސް ޝަރީކަކު ބައިވެރިޔަކު ނުވެއެވެ. އެންމެހާ ރަސްކަމެއްވަނީ އެ އިލާހަށެވެ. އަދި ހުރިހާ ޙަމްދެއްވަނީ، އެ އިލާހަށެވެ. އަދި ކޮންމެ ކަމެއްގެ މައްޗަށް އެ އިލާހު ކުޅަދުންވަންތަވެވޮޑިގެންވެއެވެ."""
لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِير,ލާ އިލާހަ އިއްލައްލޯހު ވަޙްދަހޫ ލާ ޝަރީކަ ލަހް، ލަހުލް މުލްކު ވަލަހުލް ޙަމްދު ވަހުވަ ޢަލާ ކުއްލި ޝައިއިން ޤަދީރް
[ثَلاثًا]،,[ތިން ފަހަރު]
اللَّهُمَّ لَا مَانِعَ لِمَا أَعْطَيْتَ، وَلَا مُعْطِيَ لِمَا مَنَعْتَ، وَلَا يَنْفَعُ ذَا الجَدِّ مِنْكَ الجَدُّ»[91].,"""اللَّهُمَّ لَا مَانِعَ لِمَا أَعْطَيْتَ، وَلَا مُعْطِيَ لِمَا مَنَعْتَ، وَلَا يَنْفَعُ ذَا الجَدِّ مِنْكَ الجَدُّ»
 މާނައީ: ""އޭ ﷲ އެވެ! އިބަ އިލާހު ދެއްވި އެއްޗެއް، މަނާކުރާނޭ ފަރާތެއް ނުވެއެވެ. އަދި އިބަ އިލާހު މަނާކުރެއްވި އެއްޗެއް، ދޭނޭ އެހެންފަރާތެއްވެސް ނުމެވެއެވެ. އަދި އެއްވެސް މަތިވެރި މޮޅުކަމެއްގެ ވެރިޔަކަށް އިބައިލާހުގެ ކިބައިން އެ މަތިވެރިކަމަކުން ފައިދާއެއް ނުކުރާނެއެވެ."" [91]."""
[91] البخاري (1/255) برقم (844)، ومسلم (1/414) برقم (593)، وما بين المعقوفين زيادة من البخاري برقم (6473).,[91] ރިވާކުރެއްވީ އަލް-ބުޚާރީ 1/255 ގެ ނަމްބަރު 844 ގައި، އަދި މުސްލިމް 1/414 ގެ ނަމްބަރު 593 ގައެވެ. އަދި ދެ ބުރެކެޓްގެ ދެމެދުގައިވާ ބަޔަކީ، އަލް-ބުޚާރީގެ ނަމްބަރު 6473 ގައި އިތުރަށްވާ ބައެކެވެ.
اللَّهُمَّ لَا مَانِعَ لِمَا أَعْطَيْتَ، وَلَا مُعْطِيَ لِمَا مَنَعْتَ، وَلَا يَنْفَعُ ذَا الجَدِّ مِنْكَ الجَد,އައްލޯހުންމަ ލާ މާނިޢަ ލިމާ އަޢްޠައިތަ، ވަލާ މުޢްޠިޔަ ލިމާ މަނަޢްތަ، ވަލާ ޔަންފަޢު ޛަލްޖައްދި މިންކަލް ޖައްދު
«لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ، وَلَهُ الحَمدُ، وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ، لَا حَوْلَ وَلَا قُوَّةَ إِلَّا بِاللَّهِ، لَا إِلَهَ إِلَّا اللَّهُ، وَلَا نَعْبُدُ إِلَّا إِيَّاهُ لَهُ النِّعْمَةُ وَلَهُ الفَضْلُ وَلَهُ الثَّنَاءُ الحَسَنُ، لَا إِلَهَ إِلَّا اللَّهُ مُخْلِصِينَ لَهُ الدِّينَ وَلَوْ كَرِهَ الكَافِرُونَ»[92].,"«لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ، وَلَهُ الحَمدُ، وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ، لَا حَوْلَ وَلَا قُوَّةَ إِلَّا بِاللَّهِ، لَا إِلَهَ إِلَّا اللَّهُ، وَلَا نَعْبُدُ إِلَّا إِيَّاهُ لَهُ النِّعْمَةُ وَلَهُ الفَضْلُ وَلَهُ الثَّنَاءُ الحَسَنُ، لَا إِلَهَ إِلَّا اللَّهُ مُخْلِصِينَ لَهُ الدِّينَ وَلَوْ كَرِهَ الكَافِرُونَ»
 މާނައީ: ""ﷲ މެނުވީ (އަޅުކަންވެވުން ޙައްޤުވެގެންވާ) އެހެން އެއްވެސް އިލާހަކުނުވެއެވެ. އެ އިލާހު އެއްކައުވަންތައެވެ. އެ އިލާހަށް އެއްވެސް ޝަރީކަކު ބައިވެރިއަކު ނުވެއެވެ. އެންމެހާ ރަސްކަމެއްވަނީ އެ އިލާހަށެވެ. އަދި ހުރިހާ ޙަމްދެއްވަނީ، އެ އިލާހަށެވެ. އަދި ކޮންމެ ކަމެއްގެ މައްޗަށް އެ އިލާހު ކުޅަދުންވަންތަވެވޮޑިގެންވެއެވެ. އެއްވެސް އާރަކާއި ބާރެއް ﷲ ގެ ޙަޟްރަތުން މެނުވީ ނުވެއެވެ. ﷲ މެނުވީ (އަޅުކަންވެވުން ޙައްޤުވެގެންވާ) އެހެން އެއްވެސް އިލާހަކު ނުވެއެވެ. އަދި އަޅަމެން އެ އިލާހަށް މެނުވީ އަޅުކަމެއް ނުކުރަމުއެވެ. ނިޢުމަތާއި، ދަރުމައާއި އަދި ރިވެތި ޘަނާވަނީ، ހަމައެކަނި އެ އިލާހަށެވެ. ﷲ މެނުވީ (އަޅުކަންވެވުން ޙައްޤުވެގެންވާ) އެހެން އެއްވެސް އިލާހަކު ނުވެއެވެ. އަދި ކާފަރުން ކިތަންމެ ނުރުހުނު ކަމުގައިވިޔަސް، އަޅަމެންނީ އެ އިލާހަށް އަޅުކަމާއި ދީން ޚާލިޞްކުރާ މީހުންނެވެ."" [92]."
[92] مسلم (1/415) برقم (594).,[92] ރިވާކުރެއްވީ މުސްލިމް 1/415 ގެ ނަމްބަރު 594 ގައެވެ.
لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ، وَلَهُ الحَمدُ، وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ، لَا حَوْلَ وَلَا قُوَّةَ إِلَّا بِاللَّهِ، لَا إِلَهَ إِلَّا اللَّهُ، وَلَا نَعْبُدُ إِلَّا إِيَّاهُ لَهُ النِّعْمَةُ وَلَهُ الفَضْلُ وَلَهُ الثَّنَاءُ الحَسَن، لَا إِلَهَ إِلَّا اللَّهُ مُخْلِصِينَ لَهُ الدِّينَ وَلَوْ كَرِهَ الكَافِرُون,ލާއިލާހަ އިއްލައްލޯހު ވަޙްދަހޫ ލާ ޝަރީކަ ލަހް، ލަހުލް މުލްކު، ވަލަހުލް ޙަމްދު، ވަހުވަ ޢަލާ ކުއްލި ޝައިއިން ޤަދީރް، ލާ ޙައުލަ ވަލާ ޤުއްވަތަ އިއްލާ ބިއްލާހް، ލާއިލާހަ އިއްލައްލޯހު، ވަލާ ނަޢްބުދު އިއްލާ އިއްޔާހް، ލަހުއް ނިޢުމަތު، ވަލަހުލް ފަޟްލު، ވަލަހުއް ޘަނާއުލް ޙަސަން، ލާ އިލާހަ އިއްލައްލޯހު މުޚްލިޞީނަ ލަހުއް ދީނަ ވަލައު ކަރިހަލް ކާފިރޫން
«سُبْحَانَ اللَّهِ، وَالحَمْدُ لِلَّهِ، وَاللَّهُ أَكْبَرُ,"«سُبْحَانَ اللَّهِ، وَالحَمْدُ لِلَّهِ، وَاللَّهُ أَكْبَرُ
 މާނައީ: ""ﷲ ގެ ހުސްޠާހިރުވަންތަކަމާއެވެ. އަދި ޙަމްދުހުރީ ﷲ އަށެވެ. އަދި އެންމެ ބޮޑީ ﷲ އެވެ."""
سُبْحَانَ اللَّهِ، وَالحَمْدُ لِلَّهِ، وَاللَّهُ أَكْبَر,ސުބްޙާނައްލޯހި، ވަލްޙަމްދު ލިއްލާހި، ވައްލޯހު އަކްބަރް
(ثلاثًا وثلاثين)،,(ތިރީސްތިން ފަހަރު)
لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ»[93].,"""«لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ»
 މާނައީ: ""ﷲ މެނުވީ (އަޅުކަންވެވުން ޙައްޤުވެގެންވާ) އެހެން އެއްވެސް އިލާހަކު ނުވެއެވެ. އެ އިލާހު އެއްކައުވަންތައެވެ. އެ އިލާހަށް އެއްވެސް ޝަރީކަކު ބައިވެރިއަކު ނުވެއެވެ. އެންމެހާ ރަސްކަމެއްވަނީ އެ އިލާހަށެވެ. އަދި ހުރިހާ ޙަމްދެއްވަނީ، އެ އިލާހަށެވެ. އަދި ކޮންމެ ކަމެއްގެ މައްޗަށް އެ އިލާހު ކުޅަދުންވަންތަވެވޮޑިގެންވެއެވެ."" [93]."""
[93] مسلم (1/418) برقم (597)، وفيه: «مَنْ قَالَ ذَلِكَ دُبُرَ كُلِّ صَلاةٍ غُفِرَتْ خَطَايَاهُ، وَإِنْ كَانَتْ مِثْلَ زَبَدِ البَحْرِ».,"[93] ރިވާކުރެއްވީ މުސްލިމް 1/418 ގެ ނަމްބަރު 597 ގައެވެ. އަދި އެ ރިވާޔަތުގައިވެއެވެ: ""ކޮންމެ ނަމާދެއްގެ ފަހުން އެހެން ކިޔައިފި މީހާގެ ފާފަތައް ކަނޑުގެ ފޮނުގަނޑު ފަދައިންވިޔަސް (އެހާ ގިނަވިޔަސް) ފުއްސެވޭހުއްޓެވެ."""
لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِير,ލާ އިލާހަ އިއްލައްލޯހު ވަޙްދަހޫ ލާ ޝަރީކަ ލަހް، ލަހުލް މުލްކު ވަލަހުލް ޙަމްދު ވަހުވަ ޢަލާ ކުއްލި ޝައިއިން ޤަދީރް
﴿قُلۡ هُوَ ٱللَّهُ أَحَدٌ1,"﴿قُلۡ هُوَ ٱللَّهُ أَحَدٌ
 މާނައީ: ""ވިދާޅުވާށެވެ: އެއިލާހީ އެއްކައުވަންތަ ﷲ އެވެ."""
ٱللَّهُ ٱلصَّمَدُ2,"ٱللَّهُ ٱلصَّمَدُ
 މާނައީ: ""ﷲ އީ އައް-ޞަމަދުއެވެ. (އެބަހީ: އެންމެހާ ތަކެތި އެއިލާހަށް ބޭނުން ޖެހިފައިވާ، އަދި އެއްވެސް އެއްޗަކަށް އެއިލާހު ބޭނުންވެވޮޑިގެން ނުވާ އިލާހެވެ.)"""
لَمۡ يَلِدۡ وَلَمۡ يُولَدۡ3,"لَمۡ يَلِدۡ وَلَمۡ يُولَدۡ
 މާނައީ: ""އެ އިލާހަށް (އެއްވެސް ދަރިކަލެއް) އުފަންވެފައެއް ނުވެއެވެ. އަދި އެ އިލާހު (އެއްވެސް ފަރާތަކަށް) އުފަންވެވޮޑިގެންނެއް ނުވެއެވެ."""
وَلَمۡ يَكُن لَّهُۥ كُفُوًا أَحَدُۢ4﴾,"وَلَمۡ يَكُن لَّهُۥ كُفُوًا أَحَدُۢ﴾
 މާނައީ: ""އަދި އެއިލާހާ ކުފޫހަމަވާ، އެއްފަދަވާ އެހެން އެއްވެސް ފަރާތެއް ނުވެއެވެ."""
[الإخلاص: 1-4].,[އަލް-އިޚްލާޞް: 1-4].
﴿قُلۡ أَعُوذُ بِرَبِّ ٱلۡفَلَقِ1,"﴿قُلۡ أَعُوذُ بِرَبِّ ٱلۡفَلَقِ
 މާނައީ: ""ކަލޭގެފާނު ވިދާޅުވާށެވެ! ފަތިހުގެ ވެރި ރައްބުގެ ޙަޟްރަތުން ރައްކާތެރިކަން ލިބިގަންނަމެވެ."""
مِن شَرِّ مَا خَلَقَ2,"مِن شَرِّ مَا خَلَقَ
 މާނައީ: ""އެކަލާނގެ ހައްދަވާފައިވާހާ ތަކެތީގެ ނުބައިކަމުންނެވެ."""
وَمِن شَرِّ غَاسِقٍ إِذَا وَقَبَ3,"وَمِن شَرِّ غَاسِقٍ إِذَا وَقَبَ
 މާނައީ: ""އަދި ރޭގަނޑުގެ އަނދިރިކަން ގަދަވެގެންފިހިނދު، އެ ރޭގަނޑުގެ ނުބައިކަމުންވެސްމެއެވެ."""
وَمِن شَرِّ ٱلنَّفَّٰثَٰتِ فِي ٱلۡعُقَدِ4,"وَمِن شَرِّ ٱلنَّفَّٰثَٰتِ فِي ٱلۡعُقَدِ
 މާނައީ: ""އަދި ގޮށްގޮށަށް ފުމޭ މީހުން (އެބަހީ: ސިޙުރުހަދާމީހުން) ގެ ނުބައިކަމުންވެސްމެއެވެ."""
وَمِن شَرِّ حَاسِدٍ إِذَا حَسَدَ5﴾,"وَمِن شَرِّ حَاسِدٍ إِذَا حَسَدَ﴾
 މާނައީ: ""އަދި ޙަސަދަވެރިޔަކު ޙަސަދަވެރިވެއްޖެހިނދު، އޭނާގެ ނުބައިކަމުންވެސްމެއެވެ."""
[الفلق: 1-5].,[އަލް-ފަލަޤު: 1- 5].
﴿قُلۡ أَعُوذُ بِرَبِّ ٱلنَّاسِ1,"﴿قُلۡ أَعُوذُ بِرَبِّ ٱلنَّاسِ
 މާނައީ: ""ކަލޭގެފާނު ވިދާޅުވާށެވެ! މީސްތަކުންގެ ވެރިރައްބުގެ ޙަޟްރަތުން ރައްކާތެރިކަމަށް އެދެމެވެ."""
مَلِكِ ٱلنَّاسِ2,"مَلِكِ ٱلنَّاسِ
 މާނައީ: ""މީސްތަކުންގެ ރަސްވަންތަ ރަސްކަލާނގެއެވެ."""
إِلَٰهِ ٱلنَّاسِ3,"إِلَٰهِ ٱلنَّاسِ
 މާނައީ: ""މީސްތަކުންގެ އަޅުކަންކުރާ އިލާހެވެ."""
مِن شَرِّ ٱلۡوَسۡوَاسِ ٱلۡخَنَّاسِ4,"مِن شَرِّ ٱلۡوَسۡوَاسِ ٱلۡخَنَّاسِ
 މާނައީ: ""ފިލައިހުރެ ވަސްވާސްދޭ ޝައިޠާނާގެ ނުބައިކަމުންނެވެ."""
ٱلَّذِي يُوَسۡوِسُ فِي صُدُورِ ٱلنَّاسِ5,"ٱلَّذِي يُوَسۡوِسُ فِي صُدُورِ ٱلنَّاسِ
 މާނައީ: ""އެއީ މީސްތަކުންގެ ހިތްތަކުގައި ވަސްވާސް އުފައްދާ ޝައިޠާނެވެ."""
مِنَ ٱلۡجِنَّةِ وَٱلنَّاسِ6﴾,"مِنَ ٱلۡجِنَّةِ وَٱلنَّاسِ﴾
 މާނައީ: ""ޖިންނީންނާއި، މީސްތަކުންގެ ތެރެއިންވާ ޝައިޠާނުންގެ ކިބައިންނެވެ."""
