bodyAR,bodyDV
الأول: الندم على ما وقع منها.,ފުރަތަމައަށް: އެ ކަނބުލޭގެ ފުށުންވީ ކަންތަކުގެ މައްޗަށް ހިތާމަކުރުމެވެ.
الثاني: الإقلاع عما وقع منها،,ދެވަނައަށް: އެކަނބުލޭގެ ފުށުން ދިމާވި ކަންތައް ދޫކޮށްލުމެވެ.
والثالث: العزم على عدم العود إليه، تعظيمًا لله وإخلاصًا له، وامتثالًا لأمره، وحذرًا مما نهى عنه، هذه هي التوبة النصوح،,ތިންވަނައަށް: އެފަދަ ކަމަކަށް އަނބުރާ ރުޖޫޢަ ނުވުމަށް ޢަޒުމްކަނޑައެޅުމެވެ. އެއީ ﷲ އަށް މަތިވެރިކޮށް މާތްކޮށް ހިތުމުގެ ގޮތުން، އަދި އެކަލާނގެއަށް އިޚްލާޞްތެރިވެ، އެކަލާނގެ އަމުރުފުޅަށް ބޯލަނބާ، އެކަލާނގެ ނަހީކުރެއްވި ކަންތަކުން ދުރުވެ އެއްކިބާވުމުގެ ގޮތުންނެވެ. ނަޞޫޙު ތައުބާއަކީ މިއެވެ.
وهناك أمر رابع خاص بما إذا كانت الإساءة في حق المخلوقين وهو: الرابع: رد الحق إلى مستحقه، أو تحلله منه.,އެ ކުރެވުނު ކަމަކީ މަޚްލޫޤުންގެ ޙައްޤުގައި ކުރެވުނު ނުބައިކަމެއްނަމަ އަދި ހަތަރުވަނަ ޚާއްޞަކަމެއްވެސް އެއަށް އިތުރުވެއެވެ. އެއީ: ހަތަރުވަނައަށް: ޙައްޤު، އެ ޙައްޤުވާ ފަރާތަށް އަނބުރާ ރައްދުކޮށް، ނުވަތަ އޭނާގެ ފުށުން ހިތް ޙަލާލު ހޯދުމެވެ.
وقد أمر الله عبادَه بالتوبة، ووعدهم قبولَها، كما قال تعالى:,ﷲ ވަނީ އެކަލާނގެ އަޅުތަކުންނަށް ތައުބާވުމަށް އަމުރުކުރައްވާފައިއެވެ. އަދި ތައުބާ ޤަބޫލުކުރައްވާނޭކަމަށް އެކަލާނގެ އެމީހުންނަށް ވަޢުދުވެވޮޑިގެންނެވިއެވެ. އެއީ ﷲ ތަޢާލާ ވަޙީކުރެއްވި ފަދައިންނެވެ:
﴿وَتُوبُوا إِلَى اللَّهِ جَمِيعًا أَيُّهَ الْمُؤْمِنُونَ لَعَلَّكُمْ تُفْلِحُونَ31﴾,(...އޭ މުއުމިނުންނޭވެ. ތިޔަބައިމީހުން އެންމެން ﷲ އަށް ތައުބާ ވާށެވެ. (އެއީ) ތިޔަބައިމީހުން ކާމިޔާބުވޭތޯއެވެ.)
[النور: 31]،,[އައްނޫރު: 31].
وقال في حق النصارى:,ނަޞާރާއިންގެ ޙައްޤުގައި އެކަލާނގެ ވަޙީކުރެއްވިއެވެ:
﴿أَفَلَا يَتُوبُونَ إِلَى اللَّهِ وَيَسْتَغْفِرُونَهُ وَاللَّهُ غَفُورٌ رَحِيمٌ74﴾,(ފަހެ އެ މީހުން ﷲ އަށް ތައުބާވެ، އަދި ފާފަ ފުއްސެވުން އެދި އެ އިލާހުގެ ޙަޟްރަތަށް ނުދަންނަވާނަން ހެއްޔެވެ؟ ފަހެ ﷲ އީ، ގިނަގިނައިން ފާފަ ފުއްސަވާ ރަޙީމްވަންތަ އިލާހެވެ.)
[المائدة: 74]،,[އަލްމާއިދާ: 74].
وقال تعالى:,އަދިވެސް އެކަލާނގެ ވަޙީކުރެއްވިއެވެ:
﴿وَالَّذِينَ لَا يَدْعُونَ مَعَ اللَّهِ إِلَهًا آخَرَ وَلَا يَقْتُلُونَ النَّفْسَ الَّتِي حَرَّمَ اللَّهُ إِلَّا بِالْحَقِّ وَلَا يَزْنُونَ وَمَنْ يَفْعَلْ ذَلِكَ يَلْقَ أَثَامًا68,(އެ މީހުންނީ ﷲ އާއެކު އެހެން އިލާހަކަށް ގޮވައި ނުހަދާމީހުންނެވެ. އަދި ﷲ، ޙަރާމް ކުރައްވާފައިވާ ނަފްސެއް، ޙައްޤަކާ ލައިގެން މެނުވީ، ޤަތުލުނުކުރާ މީހުންނެވެ. އަދި ޒިނޭ ނުކުރާ މީހުންނެވެ. އެއިން ކަމެއްކޮށްފިމީހާ (އެ ކަމުގެ) ޢުޤޫބާތާ ބައްދަލުކުރާނެތެވެ.
يُضَاعَفْ لَهُ الْعَذَابُ يَوْمَ الْقِيَامَةِ وَيَخْلُدْ فِيهِ مُهَانًا69,އެ މީހަކަށް ޤިޔާމަތް ދުވަހުން ޢަޛާބު ގިނަގުނަ ކުރެވޭނެއެވެ. އަދި އިހާނެތިކަން ލިބިގެންވާ ޙާލު އެ ޢަޛާބުގައި، އެ މީހަކު ދެމިހުންނާނެއެވެ.
إِلَّا مَنْ تَابَ وَآمَنَ وَعَمِلَ عَمَلًا صَالِحًا فَأُولَئِكَ يُبَدِّلُ اللَّهُ سَيِّئَاتِهِمْ حَسَنَاتٍ وَكَانَ اللَّهُ غَفُورًا رَحِيمًا70﴾,ތައުބާވެ، އީމާންވެ، ޞާލިޙު ޢަމަލުކުޅަ މީހަކު މެނުވީއެވެ. ފަހެ އެ މީހުންނާމެދު (ދަންނާށެވެ.) ﷲ، އެ މީހުންގެ ނުބައި ކަންތައް، ހެޔޮކަންތަކަށް ބަދަލު ކުރައްވާނެއެވެ. ގިނަގިނައިން ފާފަ ފުއްސަވާ، ރަޙީމްވަންތަ އިލާހަކު ކަމުގައި ﷲ ވޮޑިގެންވެއެވެ.)
[الفرقان: 68-70]،,[އަލްފުރްޤާނު: 68-70]
وقال تعالى:,އަދިވެސް ﷲ ތަޢާލާ ވަޙީކުރެއްވިއެވެ:
﴿وَهُوَ الَّذِي يَقْبَلُ التَّوْبَةَ عَنْ عِبَادِهِ وَيَعْفُو عَنِ السَّيِّئَاتِ وَيَعْلَمُ مَا تَفْعَلُونَ25﴾,(އެ އިލާހީ، އެ އިލާހުގެ އަޅުތަކުންގެ ކިބައިން ތައުބާ ޤަބޫލު ކުރައްވާ، ނުބައިކަންތައް ޢަފޫކުރައްވާ އިލާހެވެ. އަދި ތިޔަބައިމީހުންކުރާ ކަންތައްތައް، އެ އިލާހު ދެނެވޮޑިގެންވެއެވެ.)
[الشورى: 25].,[އައްޝޫރާ: 25]
وصح عن رسول الله ﷺ أنه قال:,އަދި ﷲ ގެ ރަސޫލާ ﷺ ޙަދީޘްކުރެއްވިކަމަށް އެކަލޭގެފާނުގެ އަރިހުން ޞައްޙަވެގެންވެއެވެ:
«الإِسْلَامُ يَهْدِمُ مَا كَانَ قَبْلَهُ، وَالتَّوْبَةُ تَجُبُّ مَا كَانَ قَبْلَهَا».,"""އިސްލާމްވުމުން އޭގެ ކުރިންވީ (ނުބައި ކަންކަން) ފުނޑާލައެވެ. އަދި ތައުބާވުމުން އޭގެ ކުރިންވީ (އުރެދުމާއި ފާފަތައް) ފުހެލާ ފޮރުވާލައެވެ."""
وقد حررت هذه الكلمات الموجزة؛ لِعظم خطر الشرك، وكونه أعظم الذنوب، وخشية الاغترار بما صدر من هذه الكاتبة، ولوجوب النصح لله ولعباده.,އަހަރެން މި ޚުލާޞާ ކަލިމަތައް ލިޔުނީ: ޝިރުކުގެ ނުރައްކާ ބޮޑުކަމަށްޓަކައިއެވެ. އަދި އެއީ އެންމެ ބޮޑު ފާފަކަމުފައިވާތީއެވެ. އަދި މި ލިޔުންތެރިޔާގެ ކިބައިން އެ ފާޅުވި ކަންތަކާމެދު ހެއްލިގެންގޮސްދާނޭކަމުގެ ބިރަށްޓަކައިއެވެ. އަދި ﷲ އާއި އެކަލާނގެ އަޅުތަކުންނަށް އިޚްލާޞްތެރިވެ ނަޞޭޙަތްތެރިވުމުގެ ގޮތުންނެވެ.
وأسأل الله جل جلاله أن ينفع بها، وأن يُصلح أحوالنا وأحوال المسلمين جميعًا، وأن يَمنَّ علينا جميعًا بالفقه في الدين، والثبات عليه، ويُعيذنا والمسلمين من شرور أنفسنا وسيئات أعمالنا إنه وليُّ ذلك والقادر عليه.,އަދި އަހަރެން ﷲ -ޖައްލަ ޖަލާލުހޫ- ގެ ޙަޟްރަތުން އެދެނީ މި ބަސްތަކުން މަންފާކޮށްދެއްވާ، އަދި އަހަރުމެންނާއި މުސްލިމު އެންމެންގެ ޙާލަތު އިޞްލާޙުކޮށް ދެއްވުމަށެވެ. އަދި ދީނުގައި ފިޤުހުވެރިވުމާއި، ދީން މަތީގައި ޘާބިތުވުމުގެ ނިޢުމަތް އަޅަމެން އެންމެންނަށް ދެއްވާ، އަޅަމެންނާއި އަދި މުސްލިމުން، އަޅަމެންގެ ނަފްސުތަކުގެ ނުބައިކަމުންނާއި، ޢަމަލުތަކުގެ ނުބައިކަމުން ރައްކާތެރިކޮށްދެއްވުމަށެވެ. ހަމަކަށަވަރުން އެކަލާނގެއީ އެކަންކަމުގެ ވަލީވެރި، އަދި އެކަމަށް ކުޅަދުންވަންތަ އިލާހެވެ.
وصلى الله وسلم وبارك على عبده ورسوله نبينا محمد وآله وصحبه.,"ﷲ އެކަލާނގެ އަޅާ އަދި ރަސޫލާކަމުގައިވާ، އަހަރުމެންގެ ނަބިއްޔާ މުޙައްމަދުގެފާނަށާއި، އެކަލޭގެފާނުގެ އާލުންނާއި އަޞްޙާބުންނަށް ޞަލަވާތާއި ސަލާމާއި ބަރަކާތް ލައްވާށިއެވެ.
 وصلى الله وسلم وبارك على عبده ورسوله نبينا محمد وآله وصحبه."
الرسالة الثالثة,ތިންވަނަ ރިސާލާ
في حُكْمِ الاستِغَاثَةِ بِالْجِنِّ وَالشَّيَاطِينِ وَالنَّذْرِ لَهُمْ,ޖިންނީންނާއި ޝައިޠާނުންގެ ކިބައިން ވާތްގަށް އެދުމާއި އެވެރިންނަށް ނަދުރު ބުނުމުގެ ޙުކުމާމެދު
من عبد العزيز بن عبد الله بن باز إلى مَن يراه من المسلمين، وفقني الله وإياهم للتمسك بدينه، والثبات عليه آمين.,ޢަބްދުލް ޢަޒީޒު ބްނު ޢަބްދު ﷲ ބްނު ބާޒުގެ ފަރާތުން، މުސްލިމުންގެ ތެރެއިން މި ރިސާލާ ފެންނަ ބަޔަކަށް، ﷲ އަހަރެންނަށާއި އެމީހުންނަށް އެކަލާނގެ ދީނުގައި ހިފަހައްޓާ، ދީން މަތީ ޘާބިތުވުމުގެ ތައުފީޤުދެއްވާށިއެވެ. އާމީން.
السلام عليكم ورحمة الله وبركاته.,"السلام عليكم ورحمة الله وبركاته.
 ތިޔަބައިމީހުންގެ މައްޗަށް ސަލާމްހުއްޓެވެ. އަދި ﷲ ގެ ރަޙްމަތާއި އެކަލާނގެ ބަރަކާތްތައްވެސް ހުއްޓެވެ."
أما بعد: فقد سألني بعض الإخوان عما يفعله بعض الجُهال؛ من دعاء غير الله سبحانه، والاستنجاد به في المهمات؛ كدعاء الجن والاستغاثة بهم، والنذر لهم، والذبح لهم.,އެއަށްފަހު ދަންނައެވެ: ބައެއް ޖާހިލުންކުރާ ކަމެއް ކަމުގައިވާ: ބޮޑެތި މުހިއްމު ކަންތައް ލައިގަންނަހިނދު؛ ﷲ ސުބްޙާނަހޫ ފިޔަވައި އެހެން ފަރާތްތަކަށް ދުޢާކޮށް، އެ ފަރާތެއްގެ ކިބައިން އެހީއާއި ސަލާމަތަށް އެދުން؛ މިސާލަކަށް ޖިންނީންނަށް ދުޢާކޮށް އެމީހުންގެ ކިބައިން ވާތްގަށް އެދި، އެމީހުންނަށް ނަދުރު ބުނެ، ޤުރުބާންކޮށް ކަތިލުންފަދަ ކަންކަމާ ބެހޭގޮތުން ބައެއް އަޚުން އަހަރެންނާ ސުވާލުކޮށްފިއެވެ.
ومن ذلك أيضًا قول بعضهم: (يا سبعة)، أي: سبعة من رؤساء الجن خذوه، اكسروا عظامه، اشربوا دمه، مثِّلوا به، يا سبعة افعلوا به كذا،,"އެފަދަ ކަންކަމުގެ ތެރޭގައި: އޭގެ ބައެއް މީހުން ކިޔާ އުޅޭ މި ބަސްވެސްވެއެވެ: ""އޭ ސަބްޢާއޭ -އެބަހީ: ޖިންނީންގެ ބޮޑުންގެ ތެރެއިން ހިމެނޭ ހަތް އެއްޗާއޭ- (މިވެނި އެވެނި މީހަކު) ހިފައިގަންނާށޭ، އަދި އޭނާގެ ކަށިތައް ބިންދާލާށޭ، އަދި އޭނާގެ ލޭ ބޯށޭ، އަދި އޭނާގެ ގުނަވަންތައް ތަފާތުވާގޮތަށް ބުރިބުރިކޮށްލާށޭ، އޭ ސަބްޢާ (ހަތް މީހުންނޭ) އޭނާއާމެދު އެހެން ކަންތައްކުރާށޭއެވެ."""
أو قول بعضهم: (خذوه يا جن الظهيرة، يا جن العصر)، وهذا يوجد كثيرًا في بعض الجهات الجنوبية، ومما يَلتحق بهذا الأمر: دعاء الأموات من الأنبياء والصالحين وغيرهم، ودعاء الملائكة والاستغاثة بهم،,"ނުވަތަ އޭގެ ބައެއް މީހުން ކިޔާއުޅޭ އެއްޗެއް ކަމުގައިވާ: ""އޭ މެންދުރު ދަޅައިގެ ޖިންނީންތަކާއޭ، އޭނާ ގެންދާށޭ، އޭ ޢަޞްރު ދަޅައިގެ ޖިންނީންތަކާއޭ"" މިއެވެ. މިއީ ދެކުނުގެ ބައެއް ސަރަޙައްދުތަކުގައި ގިނައިން އޮންނަ ކަމެކެވެ. މިއާ ގުޅިގެންދާ ކަމަކީ: ނަބިއްޔުންނާއި ޞާލިޙުންނާއި އެހެންވެސް މައްޔިތުންނަށް ދުޢާކުރުމާއި، މަލާއިކަތުންނަށް ދުޢާކޮށް އެ ފަރާތްތަކުގެ ކިބައިން ވާތްގަަށް އެދުމެވެ."
فهذا كله وأشباهه واقع مِن كثير ممن ينتسب إلى الإسلام، جهلًا منه، وتقليدًا لمن قَبله، وربما سهَّل بعضهم في ذلك واحتج بقوله: هذا شيء يجري على اللسان، لا نقصده ولا نعتقده.,"ފަހެ، ޖާހިލުކަމާހުރެ، އަދި ކުރީގައި އުޅުނު މީހުންނަށް ތަޤްލީދުކޮށްގެން، އިސްލާމްދީނަށް ނިސްބަތްވެގެން ތިބި ގިނަބަޔަކުގެ ފުށުން މިހުރިހާ ކަންކަމާއި، މިއާ ވައްތަރުވެގެންވާ ކަންކަންވެސް ފާޅުވެ ހިނގަމުންދެއެވެ. އަދި ފަހަރެއްގައި، އޭގެ ތެރެއިން ބަޔަކު މީހުން އެއީ އާދައިގެ ފަސޭހަކަމަކަށް ހަދާލާފައި، ""މިއީ ހަމަ ދޫ މަތިން ބުނެލެވޭ ބަސްތަކެކޭ، އަހަރުމެން އެއަށް ޤަޞްދެއް ނުކުރަމޭ، އަދި އެހެން ޤަބޫލެއްވެސް ނުކުރަމޭ"" މިހެން ބުނެ ޙުއްޖަތް ދައްކާފާނެއެވެ."
وسألني أيضًا: عن حكم مناكحة من عُرف بهذه الأعمال، وذبائحهم، والصلاة عليهم، وخلفهم، وعن تصديق المشعوذين والعرافين؛ كمن يدعي معرفة المرض وأسبابه بمجرد إشرافه على شيء مما مس جسدَ المريض؛ كالعمامة والسراويل والخمار وأشباه ذلك.,އަދިވެސް އަހަރެންނާ ސުވާލުކުރެވުނު އަނެއްކަމަކީ: މިފަދަ ޢަމަލުތައް ކުރާކަން އެނގިގެންވާ މީހުންނާ ކައިވެނިކުރުމާއި، އެމީހުން ކަތިލާ ތަކެތި ކެއުމާއި، އެމީހުންގެ މައްޗަށް ކަށު ނަމާދުކުރުމާއި، އެމީހުން ފަހަތު ނަމާދުކުރުމުގެ ޙުކުމާ މެދުގައިއެވެ. އަދި ސިޙުރުވެރިންނާއި ފާލުބަލާ ބުރަންމާނީން؛ މިސާލަކަށް ބަލިމީހާގެ ހަށިގަނޑުގައި ބީހިފައިވާ ފަގުޑިއެއް، ނުވަތަ ހަރުވާޅެއް، ނުވަތަ ބުރުގަލެއް އަދި އެފަދަ އެއްޗެއް ހަމަ ބަލާލާފައި، ޖެހިފައި ހުރި ބައްޔާއި އަދި ބަލީގެ ސަބަބުތައް އެނގޭކަމަށް ދަޢުވާކުރާ މީހާފަދަ މީހުން ތެދުކުރުމުގެ ޙުކުމާމެދުވެސް އޭނާ އަހަރެންގެ ގާތުން ސުވާލުކުރިއެވެ.
والجواب: الحمد لله وحده والصلاة والسلام على من لا نبي بعده، وعلى آله وصحبه ومن اهتدى بهم إلى يوم الدين.,ޖަވާބުގައި ބުނަމެވެ: ޙަމްދުހުރީ ހަމައެކަނި ﷲ އަށެވެ. އަދި ޞަލަވާތާއި ސަލާމްހުރީ އެކަލޭގެފާނަށް ފަހު ނަބިއްޔެއް ނުވާ ކަލޭގެފާނަށެވެ. އަދި އެކަލޭގެފާނުގެ އާލުންނާއި، އަޞްޙާބުންނާއި، ޤިޔާމަތްދުވަހާ ހަމައަށް އެބޭކަލުންގެ ތެދުމަގުން ހިދާޔަތް ލިބިގަތްހާ ބަޔަކަށްވެސްމެއެވެ.
أما بعد: فإن الله سبحانه وتعالى قد خلق الثقلين ليعبدوه، دون كل ما سواه، وليخصوه بالدعاء والاستغاثة، والذبح والنذر وسائر العبادات، وقد بعث الرسل بذلك، وأمرهم به، وأنزل الكتب السماوية التي أعظمها القرآن الكريم ببيان ذلك والدعوة إليه، وتحذير الناس من الشرك بالله وعبادة غيره،,އެއަށްފަހު ދަންނައެވެ: ފަހެ ހަމަކަށަވަރުން ﷲ ސުބްޙާނަހޫ ވަތަޢާލާ، އިންސީންނާއި ޖިންނީން އުފެއްދެވީ؛ އެކަލާނގެ ފިޔަވައި އެހެން ފަރާތްތައް ދޫކޮށް، (ހަމައެކަނި) އެކަލާނގެއަށް އަޅުކަންކުރުމަށާއި، ދުޢާކުރުމާއި ވާތްގަށް އެދުމާއި، ޛަބަޙަކުރުމާއި، ނަދުރު ބުނުމާއި އެހެން ހުރިހާ އަޅުކަންތައްވެސް އެކަލާނގެއަށް ޚާއްޞަކުރުމަށްޓަކައިއެވެ. އަދި އެކަލާނގެ އެކަމާގެން ރަސޫލުން ފޮނުއްވާ، އެބޭކަލުންނަށް އެކަމަށް އަމުރުކުރައްވާ، ސަމާވީ ފޮތްތައް -އޭގެ އެންމެ މާތް ފޮތްކަމުގައި ޤުރްއާނުލް ކަރީމް ހިމެނޭހެން- ބާވައިލެއްވީ: އެކަންތައް ބަޔާންކުރައްވާ، އަދި އެކަމަށް ގޮވާލައްވާ، އަދި ﷲ އާ ޝަރީކުކުރުމާއި އެކަލާނގެ ފިޔަވައި އެހެން ފަރާތަކަށް އަޅުކަންކުރުމާމެދު މީސްތަކުންނަށް އިންޛާރު ދެއްވުމަށްޓަކައިއެވެ.
وهذا هو أصل الأصول وأساس الملة والدين، وهو معنى شهادة أن لا إله إلا الله، وحقيقة: لا معبود بحق إلا الله، فهي تنفي الألوهية والعبادة لغير الله، وتثبتها - أي: العبادة- لله وحده، دون ما سواه من سائر المخلوقات،,މިއީ އަޞްލުތަކުގެ އަޞްލު، އަދި މިއްލަތާއި ދީނުގެ އަސާސެވެ. އަދި لا إله إلا الله އަށް ހެކިވުމުގެ މާނައަކީވެސް އެޔެވެ. އަދި ﷲ ފިޔަވައި ޙައްޤުވެގެން އަޅުކަންވެވޭ އެހެން އެއްވެސް އިލާހެއް ނުވެޔޭ ބުނުމުގެ ޙަޤީޤަތަކީވެސް އެޔެވެ. އެގޮތުން އެކަލިމައިން، ﷲ ފިޔަވައި އެހެން ފަރާތަކަށް އަޅުކަންކޮށް، އިލާހުވަންތަކަން ދިނުން ނަފީކޮށްފައި، ﷲ ފިޔަވައި އެހެން ހުރިހާ މަޚްލޫޤުންތައް ދޫކޮށް ހަމައެކަނި އެކަލާނގެއަށް އަޅުކަން ޘާބިތުކުރެއެވެ.
والأدلة على هذا من كتاب الله وسنة رسوله ﷺ كثيرة جدًّا، منها: قوله جل جلاله:,ﷲ ގެ ފޮތާއި، އެކަލާނގެ ރަސޫލާ ﷺ ގެ ސުންނަތުން މިކަމުގެ މައްޗަށްވާ ދަލީލުތައް ވަރަށްވެސް ގިނަވެގެންވެއެވެ. އޭގެ ތެރޭގައި: އެކަލާނގެ -ޖައްލަ ޖަލާލުހޫ- ގެ މި ބަސްފުޅުވެއެވެ:
﴿وَمَا خَلَقْتُ الْجِنَّ وَالْإِنْسَ إِلَّا لِيَعْبُدُونِ56﴾,(ތިމަން އިލާހަށް (އެއްކައުވަންތަކޮށް) އަޅުކަންކުރުމަށް މެނުވީ، ތިމަން އިލާހު ޖިންނީންނާއި، އިންސީން ނަހައްދަވަމެވެ.)
[الذاريات: 56]،,[އައްޛާރިޔާތު: 56]
وقوله سبحانه:,އަދި އެކަލާނގެ ސުބްޙާނަހޫ ގެ މިބަސްފުޅެވެ:
﴿وَقَضَى رَبُّكَ أَلَّا تَعْبُدُوا إِلَّا إِيَّاهُ...﴾,(އެކަލާނގެއަށް މެނުވީ، ތިޔަބައިމީހުން އަޅުކަން ނުކުޅައުމަށް ކަލޭގެފާނުގެ ވެރި ރައްބު ނިޔާ ކަނޑައަޅުއްވާ އެންގެވިއެވެ...)
[الإسراء: 23]،,[އަލްއިސްރާއު: 23]
وقوله تعالى:,އަދި ﷲ ތަޢާލާގެ މި ބަސްފުޅެވެ:
﴿وَمَا أُمِرُوا إِلَّا لِيَعْبُدُوا اللَّهَ مُخْلِصِينَ لَهُ الدِّينَ حُنَفَاءَ...﴾,(އަދި ބާޠިލު މަގުން އެއްކިބާވެ ތިބެ، اللَّه އަށް އަޅުކަން ޚާލިޞްކުރާ ޙާލު އެކަލާނގެއަށް އަޅުކަންކުރުމަށް މެނުވީ އެއުރެންނަށް އަމުރުކުރެވިގެން ނުވެތެވެ...)
[البينة: 5]،,[އަލްބައްޔިނާ: 5]
وقوله تعالى:,އަދި އެކަލާނގެ މި ބަސްފުޅެވެ:
﴿وَقَالَ رَبُّكُمُ ادْعُونِي أَسْتَجِبْ لَكُمْ إِنَّ الَّذِينَ يَسْتَكْبِرُونَ عَنْ عِبَادَتِي سَيَدْخُلُونَ جَهَنَّمَ دَاخِرِينَ60﴾,(އަދި ތިޔަބައިމީހުންގެ ވެރި ރައްބު ވަޙީކުރެއްވިއެވެ. ތިޔަބައިމީހުން ތިމަންއިލާހަށް ދުޢާކުރާށެވެ! ތިމަންއިލާހު ތިޔަބައިމީހުންގެ ދުޢާ އިޖާބަކުރައްވާހުށީމެވެ. ހަމަކަށަވަރުން، ތިމަންއިލާހަށް (ދުޢާކޮށް) އަޅުކަން ކުރުމަށް ކިބުރުވެރިވެގަންނަ މީހުން (ދަންނާށެވެ!) ނިކަންހުރެ ނިކަމެތިވެގެންވާ ޙާލު، އެއުރެން ނަރަކަޔަށް ވަންނާނެތެވެ.)
[غافر: 60]،,[ޣާފިރު: 60]،
وقال تعالى:,އަދިވެސް އެކަލާނގެ ވަޙީކުރެއްވިއެވެ:
﴿وَإِذَا سَأَلَكَ عِبَادِي عَنِّي فَإِنِّي قَرِيبٌ أُجِيبُ دَعْوَةَ الدَّاعِ إِذَا دَعَانِ...﴾,(އަދި ތިމަންއިލާހާ މެދު، ތިމަންއިލާހުގެ އަޅުން ކަލޭގެފާނާ ސުވާލުކޮށްފިނަމަ (ކަލޭގެފާނު ވިދާޅުވާށެވެ!) ފަހެ ހަމަކަށަވަރުން ތިމަންއިލާހީ (އެބައިމީހުންނާ) ކުއްތަންވެވޮޑިގެންވާ އިލާހެވެ. ތިމަންއިލާހުގެ ޙަޟްރަތަށް ދުޢާކުރުމުން، ދުޢާކުރި މީހާގެ ދުޢާ ތިމަންއިލާހު އިޖާބަކުރައްވަމެވެ...)
[البقرة: 186].,[އަލްބަޤަރާ: 186]،
فَبَيَّن سبحانه في هذه الآيات أنه خلق الثقلين لعبادته، وأنه قضى - أي: أمر وأوصى- عباده في محكم القرآن، وعلى لسان الرسول عليه الصلاة والسلام، ألا يُعبد إلا ربهم،,ފަހެ، އެކަލާނގެ ސުބްޙާނަހޫ މި އާޔަތްތަކުގައި ބަޔާންކުރެއްވީ އެކަލާނގެ އިންސީންނާއި ޖިންނީން އުފެއްދެވީ އެކަލާނގެއަށް އަޅުކަންކުރުމަށް ކަމުގައިއެވެ. އަދި ޤުރްއާނުގެ މުޙްކަމު ފުރިހަމަ ސާފު އާޔަތްތަކުގައި، އަދި ރަސޫލާ عليه الصلاة والسلام ގެ ދޫފުޅު މަތިން އެކަލާނގެ އަޅުތަކުންގެ މައްޗަށް ނިޔާ ކަނޑައެޅުއްވީ -އެބަހީ: އަމުރުކުރައްވާ ވަޞިއްޔަތްކުރެއްވީ- އެމީހުންގެ ވެރި ރައްބަށް މެނުވީ އަޅުކަން ކުރެވިގެން ނުވާނޭކަމުގައިއެވެ.
وأوضح ـ جل وعلا ـ أن الدعاء عبادة عظيمة، مَن استكبر عنها دخل النار، وأمرَ عبادَه أن يدعوه وحده، وأخبر أنه قريب يجيب دعوتهم، فوجب على جميع العباد أن يخصوا ربهم بالدعاء؛ لأنه نوع من العبادة التي خُلقوا لها، وأُمروا بها، وقال جل جلاله:,އަދި އެކަލާނގެ -ޖައްލަ ވަޢަލާ- ސާފުކޮށް ބަޔާންކުރެއްވީ ދުޢާއަކީ ބޮޑުވެގެންވާ އަޅުކަމެއް ކަމުގައިއެވެ. އެކަމާމެދު ބޮޑާވެ ކިބުރުވެރިވެއްޖެ މީހާ ނަރަކައަށް ވަންނަ ހުއްޓެވެ. އަދި އެކަލާނގެ އަޅުތަކުންނަށް އަމުރުކުރެއްވީ ހަމައެކަނި އެކަލާނގެއަށް އެމީހުން ދުޢާކުރުމަށެވެ. އަދި އެކަލާނގެ އެމީހުންނާ ކުއްތަންވެވޮޑިގެންވެ، އެމީހުންގެ ދުޢާ އިޖާބަކުރައްވާނެ ކަމުގައި ޚަބަރުދެއްވިއެވެ. އެހެންކަމުން ހުރިހާ އަޅުތަކުންގެ މައްޗަށް ވާޖިބުވެގެންވަނީ: ދުޢާކުރުން އެމީހުންގެ ވެރި ރައްބަށް ޚާއްޞަކުރުމެވެ. އެހެނީ އެއީ އެމީހުން އެކަމަކަށްޓަކައި އުފެއްދެވުނު، އަދި އެމީހުން އެކަމެއް ކުރުމަށް އަމުރުކުރެވުނު އަޅުކަމުގެ ބާވަތެކެވެ. ﷲ -ޖައްލަ ޖަލާލުހޫ- ވަޙީކުރެއްވިއެވެ:
﴿قُلْ إِنَّ صَلَاتِي وَنُسُكِي وَمَحْيَايَ وَمَمَاتِي لِلَّهِ رَبِّ الْعَالَمِينَ162,(ކަލޭގެފާނު ވިދާޅުވާށެވެ: ހަމަކަށަވަރުން ތިމަންކަލޭގެފާނުގެ ނަމާދާއި، ތިމަންކަލޭގެފާނުގެ ޤުރުބާން ކުރެއްވުމާއި، ތިމަންކަލޭގެފާނުގެ ދިރިހުންނެވުމާއި، ތިމަންކަލޭގެފާނުގެ އަވަހާރަވުންވަނީ، ޢާލަމްތަކުގެ ވެރި ރައްބު ﷲ އަށެވެ.
لَا شَرِيكَ لَهُ وَبِذَلِكَ أُمِرْتُ وَأَنَا أَوَّلُ الْمُسْلِمِينَ163﴾,އެ އިލާހަށް އެއްވެސް ޝަރީކަކު ނުވެއެވެ. އަދި ތިމަންކަލޭގެފާނަށް އަމުރުކުރެއްވިގެންވަނީ އެ ގޮތަށެވެ. އަދި ތިމަންކަލޭގެފާނީ (މި އުއްމަތުގެ) މުސްލިމުންކުރެ، އެންމެ ފުރަތަމަ މީހާއެވެ.)
[الأنعام: 162، 163].,[އަލްއަންޢާމު: 162،163]
